,Name,Team,Threat per fixture,Threat per game,Team games,Played,Threat GW47 7 - average,Threat GW46 7 - average,Threat GW45 7 - average,Threat GW44 7 - average,Threat GW43 7 - average,Threat GW42 7 - average,Threat GW41 7 - average,Threat GW40 7 - average,Threat GW39* 7 - average,Threat GW39 7 - average,Threat GW38 7 - average,Threat GW37 7 - average,Threat GW36 7 - average,Threat GW35 7 - average,Threat GW34 7 - average,Threat GW33 7 - average,Threat GW32 7 - average,Threat GW31 7 - average,Threat GW30 7 - average,Threat GW29 7 - average,Threat GW28 7 - average,Threat GW27 7 - average,Threat GW26 7 - average,Threat GW25 7 - average,Threat GW24* 7 - average,Threat GW24 7 - average,Threat GW23 7 - average,Threat GW22 7 - average,Threat GW21 7 - average,Threat GW20 7 - average,Threat GW19 7 - average,Threat GW18 7 - average,Threat GW17 7 - average,Threat GW16 7 - average,Threat GW15 7 - average,Threat GW14 7 - average,Threat GW13 7 - average,Threat GW12 7 - average,Threat GW11 7 - average,Threat GW10 7 - average,Threat GW9 7 - average,Threat GW8 7 - average,Threat GW7 7 - average,Threat GW47 color,Threat GW47,Threat GW46 color,Threat GW46,Threat GW45 color,Threat GW45,Threat GW44 color,Threat GW44,Threat GW43 color,Threat GW43,Threat GW42 color,Threat GW42,Threat GW41 color,Threat GW41,Threat GW40 color,Threat GW40,Threat GW39* color,Threat GW39*,Threat GW39 color,Threat GW39,Threat GW38 color,Threat GW38,Threat GW37 color,Threat GW37,Threat GW36 color,Threat GW36,Threat GW35 color,Threat GW35,Threat GW34 color,Threat GW34,Threat GW33 color,Threat GW33,Threat GW32 color,Threat GW32,Threat GW31 color,Threat GW31,Threat GW30 color,Threat GW30,Threat GW29 color,Threat GW29,Threat GW28 color,Threat GW28,Threat GW27 color,Threat GW27,Threat GW26 color,Threat GW26,Threat GW25 color,Threat GW25,Threat GW24* color,Threat GW24*,Threat GW24 color,Threat GW24,Threat GW23 color,Threat GW23,Threat GW22 color,Threat GW22,Threat GW21 color,Threat GW21,Threat GW20 color,Threat GW20,Threat GW19 color,Threat GW19,Threat GW18 color,Threat GW18,Threat GW17 color,Threat GW17,Threat GW16 color,Threat GW16,Threat GW15 color,Threat GW15,Threat GW14 color,Threat GW14,Threat GW13 color,Threat GW13,Threat GW12 color,Threat GW12,Threat GW11 color,Threat GW11,Threat GW10 color,Threat GW10,Threat GW9 color,Threat GW9,Threat GW8 color,Threat GW8,Threat GW7 color,Threat GW7,Threat GW6 color,Threat GW6,Threat GW5 color,Threat GW5,Threat GW4 color,Threat GW4,Threat GW3 color,Threat GW3,Threat GW2 color,Threat GW2,Threat GW1 color,Threat GW1
11,Anthony Martial,Man Utd,34.13157894736842,40.53125,38,32,35.285714285714285,43.42857142857143,41.285714285714285,48.142857142857146,44.714285714285715,46.142857142857146,45.857142857142854,46.142857142857146,39.285714285714285,39.285714285714285,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,36.57142857142857,34.285714285714285,32.857142857142854,36.42857142857143,36.42857142857143,41.42857142857143,41.42857142857143,37.57142857142857,41.57142857142857,31.714285714285715,38.42857142857143,32.42857142857143,33.0,27.857142857142858,41.57142857142857,35.285714285714285,35.285714285714285,26.571428571428573,23.142857142857142,16.714285714285715,15.142857142857142,5.142857142857143,9.285714285714286,19.428571428571427,light green,28.0,green,50.0,light green,37.0,light green,48.0,light green,31.0,light green,43.0,pink,10.0,green,85.0,white,,light green,35.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,85.0,pink,24.0,light green,41.0,light green,41.0,pink,12.0,white,,light green,37.0,pink,16.0,green,69.0,pink,14.0,green,66.0,light green,41.0,light green,47.0,pink,10.0,light green,44.0,red,0.0,green,61.0,pink,24.0,light green,45.0,pink,11.0,green,106.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,36.0,light green,29.0,green,71.0
12,Dominic Calvert-Lewin,Everton,33.473684210526315,35.333333333333336,38,36,22.142857142857142,33.57142857142857,33.57142857142857,31.571428571428573,35.57142857142857,46.714285714285715,50.857142857142854,51.857142857142854,43.57142857142857,43.57142857142857,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,64.28571428571429,58.857142857142854,62.142857142857146,58.57142857142857,57.857142857142854,57.857142857142854,56.142857142857146,58.42857142857143,46.0,46.285714285714285,31.571428571428573,27.142857142857142,25.0,25.714285714285715,12.571428571428571,11.142857142857142,15.285714285714286,14.714285714285714,21.0,21.142857142857142,21.0,21.285714285714285,22.142857142857142,red,4.0,pink,24.0,pink,18.0,light green,36.0,red,6.0,light green,47.0,pink,20.0,green,84.0,white,,pink,24.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,4.0,green,64.0,green,84.0,green,76.0,light green,27.0,white,,light green,26.0,green,76.0,green,97.0,light green,26.0,green,107.0,green,51.0,pink,22.0,pink,14.0,green,92.0,pink,10.0,light green,28.0,red,4.0,pink,20.0,red,7.0,pink,19.0,red,0.0,red,0.0,green,57.0,red,0.0,green,64.0,red,8.0,pink,18.0,red,2.0,red,6.0
13,Marcus Rashford,Man Utd,33.28947368421053,40.806451612903224,38,31,35.857142857142854,34.857142857142854,38.0,29.0,20.428571428571427,15.285714285714286,8.285714285714286,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.285714285714286,25.142857142857142,30.285714285714285,34.857142857142854,34.857142857142854,40.57142857142857,44.285714285714285,46.285714285714285,45.0,41.142857142857146,49.142857142857146,48.0,53.857142857142854,53.57142857142857,40.857142857142854,43.285714285714285,38.142857142857146,27.857142857142858,41.285714285714285,33.857142857142854,31.714285714285715,39.714285714285715,pink,21.0,pink,13.0,green,63.0,green,60.0,light green,36.0,light green,49.0,red,9.0,pink,14.0,white,,light green,35.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,green,77.0,light green,30.0,green,69.0,light green,36.0,light green,32.0,light green,40.0,light green,26.0,green,91.0,pink,21.0,light green,42.0,green,92.0,pink,24.0,green,81.0,pink,24.0,red,2.0,light green,38.0,red,6.0,pink,20.0,green,118.0,light green,29.0,red,9.0,green,58.0
14,Sadio Mane,Liverpool,32.60526315789474,35.4,38,35,33.42857142857143,34.285714285714285,35.42857142857143,28.857142857142858,22.857142857142858,33.285714285714285,31.857142857142858,27.285714285714285,23.714285714285715,23.714285714285715,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,22.857142857142858,23.0,26.285714285714285,26.428571428571427,29.285714285714285,35.57142857142857,40.0,39.42857142857143,38.0,42.142857142857146,35.285714285714285,35.0,39.857142857142854,39.857142857142854,38.57142857142857,39.142857142857146,41.142857142857146,37.142857142857146,32.285714285714285,36.142857142857146,30.285714285714285,31.428571428571427,36.285714285714285,30.714285714285715,pink,19.0,red,2.0,green,86.0,green,50.0,pink,14.0,light green,31.0,light green,32.0,light green,25.0,white,,pink,10.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,40.0,red,8.0,green,87.0,pink,21.0,red,0.0,red,0.0,red,4.0,light green,41.0,light green,31.0,green,88.0,light green,41.0,light green,44.0,white,,light green,31.0,red,0.0,light green,31.0,green,60.0,light green,40.0,light green,39.0,green,78.0,pink,22.0,red,4.0,light green,45.0,light green,32.0,red,6.0,green,66.0,light green,37.0,light green,30.0,light green,38.0,red,6.0
15,Richarlison de Andrade,Everton,32.44736842105263,34.25,38,36,17.142857142857142,16.857142857142858,21.571428571428573,23.714285714285715,27.714285714285715,37.57142857142857,45.57142857142857,43.42857142857143,38.285714285714285,38.285714285714285,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,30.857142857142858,37.714285714285715,38.42857142857143,31.571428571428573,28.428571428571427,32.142857142857146,32.142857142857146,34.142857142857146,41.57142857142857,37.42857142857143,36.285714285714285,32.0,34.714285714285715,38.714285714285715,41.285714285714285,36.714285714285715,36.0,35.714285714285715,39.285714285714285,34.285714285714285,33.285714285714285,31.285714285714285,32.714285714285715,31.142857142857142,light green,38.0,pink,19.0,pink,14.0,red,4.0,pink,23.0,red,1.0,pink,21.0,light green,36.0,white,,green,52.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,29.0,light green,32.0,green,92.0,green,57.0,red,6.0,white,,red,0.0,red,0.0,green,77.0,light green,37.0,light green,44.0,light green,35.0,light green,32.0,pink,14.0,green,52.0,light green,48.0,light green,29.0,pink,14.0,green,54.0,green,60.0,light green,32.0,pink,20.0,light green,43.0,light green,27.0,light green,39.0,pink,19.0,green,53.0,pink,18.0,light green,30.0,light green,32.0
16,Teemu Pukki,Norwich,31.63157894736842,33.388888888888886,38,36,7.0,6.285714285714286,9.428571428571429,14.428571428571429,15.428571428571429,20.285714285714285,19.285714285714285,29.571428571428573,33.42857142857143,33.42857142857143,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,33.0,33.714285714285715,28.0,32.714285714285715,31.571428571428573,31.571428571428573,34.285714285714285,35.142857142857146,40.285714285714285,40.857142857142854,43.714285714285715,44.57142857142857,40.857142857142854,36.285714285714285,31.428571428571427,36.285714285714285,37.0,39.857142857142854,37.42857142857143,35.142857142857146,38.285714285714285,50.857142857142854,46.714285714285715,red,7.0,red,0.0,red,0.0,pink,12.0,pink,10.0,pink,18.0,red,2.0,red,2.0,white,,pink,22.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,35.0,pink,19.0,light green,44.0,pink,11.0,green,74.0,white,,light green,29.0,green,54.0,red,0.0,pink,24.0,red,4.0,light green,44.0,green,66.0,light green,48.0,green,60.0,light green,36.0,light green,28.0,pink,24.0,green,50.0,light green,40.0,pink,16.0,light green,26.0,green,70.0,light green,33.0,light green,44.0,light green,33.0,pink,24.0,light green,38.0,green,114.0,light green,41.0
17,Sergio Aguero,Man City,31.263157894736842,49.5,38,24,0.0,0.0,3.7142857142857144,7.857142857142857,8.142857142857142,13.285714285714286,27.142857142857142,40.857142857142854,45.857142857142854,63.714285714285715,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,75.14285714285714,74.85714285714286,74.85714285714286,73.0,59.142857142857146,45.714285714285715,45.714285714285715,40.714285714285715,19.142857142857142,3.5714285714285716,3.5714285714285716,5.285714285714286,11.571428571428571,27.142857142857142,27.142857142857142,27.142857142857142,33.714285714285715,34.714285714285715,37.714285714285715,44.142857142857146,36.57142857142857,46.285714285714285,53.57142857142857,49.42857142857143,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,26.0,light green,29.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.0,white,,light green,36.0,green,97.0,green,96.0,white,,light green,35.0,green,151.0,green,109.0,red,0.0,pink,23.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,35.0,light green,44.0,green,111.0,red,0.0,red,0.0,light green,46.0,red,7.0,green,56.0,green,89.0,green,58.0,green,68.0,green,51.0,pink,17.0
18,Heung-Min Son,Spurs,30.105263157894736,38.13333333333333,38,30,28.428571428571427,28.285714285714285,30.428571428571427,26.714285714285715,19.285714285714285,16.142857142857142,28.857142857142858,32.57142857142857,41.142857142857146,41.142857142857146,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,40.857142857142854,45.142857142857146,45.142857142857146,45.142857142857146,25.142857142857142,21.142857142857142,21.142857142857142,15.0,16.714285714285715,16.714285714285715,20.571428571428573,25.428571428571427,36.0,36.57142857142857,42.0,35.42857142857143,32.285714285714285,33.714285714285715,31.714285714285715,30.285714285714285,34.0,36.57142857142857,34.57142857142857,33.42857142857143,red,3.0,light green,35.0,light green,26.0,green,52.0,pink,22.0,green,51.0,pink,10.0,red,2.0,white,,green,50.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,green,140.0,light green,36.0,white,,green,62.0,light green,48.0,light green,30.0,red,0.0,red,0.0,red,0.0,red,8.0,pink,19.0,green,60.0,light green,30.0,light green,27.0,light green,34.0,green,74.0,pink,12.0,green,57.0,pink,14.0,red,8.0,light green,37.0,pink,20.0,green,64.0,light green,38.0,green,75.0,red,0.0,red,0.0
19,Diogo Jota,Wolves,29.973684210526315,33.5,38,34,15.428571428571429,14.428571428571429,21.857142857142858,21.285714285714285,25.714285714285715,33.714285714285715,34.142857142857146,41.285714285714285,43.42857142857143,43.42857142857143,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,32.857142857142854,24.142857142857142,16.857142857142858,18.714285714285715,13.428571428571429,13.428571428571429,18.285714285714285,31.857142857142858,37.285714285714285,39.57142857142857,41.0,49.714285714285715,57.857142857142854,56.0,43.57142857142857,38.142857142857146,35.0,41.714285714285715,31.571428571428573,20.857142857142858,23.714285714285715,24.285714285714285,27.857142857142858,pink,11.0,red,0.0,light green,26.0,light green,36.0,pink,12.0,pink,18.0,red,5.0,red,4.0,white,,green,52.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,22.0,green,67.0,green,68.0,pink,21.0,green,55.0,white,,pink,19.0,red,0.0,red,0.0,red,6.0,pink,17.0,light green,34.0,pink,18.0,green,53.0,green,95.0,light green,38.0,pink,22.0,light green,27.0,green,95.0,green,75.0,light green,40.0,red,8.0,red,0.0,red,0.0,green,74.0,pink,24.0,red,0.0,green,60.0,pink,12.0,light green,25.0
20,Wilfried Zaha,Crystal Palace,29.026315789473685,29.026315789473685,38,38,35.57142857142857,32.42857142857143,28.714285714285715,24.0,25.428571428571427,22.857142857142858,24.428571428571427,24.714285714285715,26.428571428571427,26.428571428571427,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,26.571428571428573,21.0,20.142857142857142,20.0,22.0,21.285714285714285,21.285714285714285,23.142857142857142,20.714285714285715,24.714285714285715,23.857142857142858,31.714285714285715,27.714285714285715,26.857142857142858,29.428571428571427,31.285714285714285,28.428571428571427,33.0,28.285714285714285,30.571428571428573,34.42857142857143,34.42857142857143,35.42857142857143,38.285714285714285,pink,22.0,green,50.0,green,76.0,light green,27.0,light green,31.0,red,9.0,light green,34.0,red,0.0,white,,pink,24.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,43.0,light green,37.0,pink,13.0,pink,20.0,light green,36.0,white,,pink,12.0,light green,25.0,red,4.0,light green,31.0,pink,12.0,light green,34.0,light green,31.0,light green,25.0,red,8.0,light green,32.0,light green,25.0,green,67.0,red,6.0,light green,25.0,light green,43.0,pink,21.0,pink,12.0,green,57.0,light green,34.0,pink,22.0,green,52.0,light green,43.0,light green,28.0,light green,32.0
21,Riyad Mahrez,Man City,28.789473684210527,33.15151515151515,38,33,36.142857142857146,25.428571428571427,28.857142857142858,31.857142857142858,28.285714285714285,24.142857142857142,15.857142857142858,19.571428571428573,26.428571428571427,22.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,27.714285714285715,33.857142857142854,33.857142857142854,37.857142857142854,38.42857142857143,50.42857142857143,50.42857142857143,45.142857142857146,48.57142857142857,41.57142857142857,35.714285714285715,35.0,34.42857142857143,18.142857142857142,15.714285714285714,11.142857142857142,13.0,20.571428571428573,19.0,19.0,25.285714285714285,25.571428571428573,26.428571428571427,28.857142857142858,green,81.0,pink,10.0,red,2.0,light green,31.0,green,67.0,green,58.0,red,4.0,red,6.0,light green,34.0,pink,23.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,6.0,white,,light green,38.0,red,0.0,light green,30.0,white,,green,54.0,red,8.0,green,58.0,light green,49.0,green,66.0,red,4.0,green,114.0,pink,17.0,light green,32.0,red,9.0,red,8.0,green,61.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,22.0,green,61.0,green,50.0,red,0.0,light green,44.0,red,2.0,red,6.0,light green,39.0
22,Michail Antonio,West Ham,28.789473684210527,45.583333333333336,38,24,70.71428571428571,77.57142857142857,69.14285714285714,70.57142857142857,51.285714285714285,38.285714285714285,34.285714285714285,33.0,25.571428571428573,25.571428571428573,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,31.285714285714285,26.285714285714285,19.714285714285715,19.142857142857142,17.714285714285715,13.857142857142858,18.714285714285715,16.714285714285715,16.714285714285715,24.428571428571427,30.714285714285715,28.428571428571427,22.714285714285715,22.714285714285715,17.857142857142858,14.0,14.0,6.285714285714286,0.0,0.0,0.0,7.714285714285714,16.0,16.0,red,4.0,green,60.0,light green,25.0,green,181.0,green,95.0,green,54.0,green,76.0,green,52.0,white,,red,1.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,35.0,light green,46.0,red,4.0,light green,26.0,green,67.0,red,0.0,light green,41.0,red,0.0,red,0.0,red,0.0,pink,16.0,light green,40.0,white,,light green,34.0,light green,27.0,red,0.0,green,54.0,light green,44.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,54.0,green,58.0,red,0.0
23,Harry Kane,Spurs,28.18421052631579,36.93103448275862,38,29,43.0,50.0,42.57142857142857,32.285714285714285,22.285714285714285,20.285714285714285,16.285714285714285,10.571428571428571,1.1428571428571428,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428571428571429,10.714285714285714,20.0,24.142857142857142,24.142857142857142,28.0,34.857142857142854,36.42857142857143,39.142857142857146,37.142857142857146,30.571428571428573,26.428571428571427,25.285714285714285,24.714285714285715,24.857142857142858,22.142857142857142,30.142857142857142,28.142857142857142,33.57142857142857,32.0,26.285714285714285,38.142857142857146,pink,17.0,green,60.0,green,72.0,green,70.0,pink,14.0,light green,28.0,light green,40.0,green,66.0,white,,red,8.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,light green,31.0,light green,44.0,green,65.0,light green,29.0,light green,27.0,light green,48.0,pink,11.0,green,50.0,light green,30.0,pink,19.0,red,0.0,pink,19.0,light green,44.0,pink,12.0,light green,31.0,green,86.0,red,5.0,light green,38.0,red,8.0,red,4.0,green,95.0
24,Chris Wood,Burnley,28.157894736842106,33.4375,38,32,25.571428571428573,20.142857142857142,10.857142857142858,20.142857142857142,20.571428571428573,15.714285714285714,14.857142857142858,17.714285714285715,20.714285714285715,20.714285714285715,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,19.571428571428573,26.571428571428573,27.142857142857142,29.285714285714285,26.714285714285715,26.714285714285715,31.857142857142858,28.857142857142858,24.285714285714285,24.714285714285715,29.142857142857142,38.0,37.714285714285715,29.571428571428573,32.714285714285715,33.285714285714285,30.428571428571427,41.285714285714285,31.142857142857142,33.57142857142857,42.857142857142854,36.0,36.0,light green,38.0,green,65.0,light green,34.0,red,2.0,light green,34.0,red,6.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,99.0,red,5.0,red,0.0,red,0.0,pink,20.0,white,,pink,21.0,green,55.0,light green,36.0,green,54.0,red,4.0,pink,15.0,red,2.0,green,57.0,light green,34.0,red,4.0,green,57.0,light green,35.0,green,77.0,red,0.0,red,0.0,green,56.0,red,8.0,light green,37.0,green,111.0,red,6.0,pink,17.0,green,65.0,red,8.0,red,8.0
25,Christian Pulisic,Chelsea,27.86842105263158,42.36,38,25,31.0,39.57142857142857,43.285714285714285,36.142857142857146,32.57142857142857,29.0,21.571428571428573,17.571428571428573,7.857142857142857,7.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.714285714285714,7.714285714285714,10.428571428571429,10.428571428571429,10.428571428571429,20.714285714285715,25.0,38.42857142857143,37.142857142857146,38.0,49.57142857142857,59.714285714285715,65.14285714285714,64.42857142857143,51.285714285714285,44.857142857142854,44.0,29.714285714285715,25.428571428571427,15.142857142857142,12.142857142857142,13.0,red,8.0,light green,29.0,green,50.0,light green,25.0,light green,25.0,green,52.0,light green,28.0,green,68.0,white,,green,55.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,green,54.0,red,0.0,pink,19.0,red,0.0,green,72.0,light green,30.0,green,94.0,light green,45.0,red,6.0,green,100.0,green,71.0,green,110.0,light green,25.0,red,2.0,red,0.0,red,0.0,red,0.0,light green,41.0,light green,38.0,red,4.0,red,8.0
26,Sebastien Haller,West Ham,26.63157894736842,31.625,38,32,7.714285714285714,4.571428571428571,4.285714285714286,10.0,19.428571428571427,19.428571428571427,19.428571428571427,20.571428571428573,20.857142857142858,20.857142857142858,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,22.571428571428573,25.0,17.571428571428573,18.428571428571427,26.285714285714285,26.285714285714285,35.0,33.285714285714285,24.428571428571427,22.428571428571427,26.142857142857142,19.571428571428573,28.285714285714285,28.285714285714285,20.428571428571427,25.714285714285715,33.142857142857146,44.285714285714285,37.57142857142857,40.57142857142857,43.57142857142857,58.142857142857146,52.857142857142854,47.57142857142857,pink,22.0,red,2.0,red,7.0,red,0.0,pink,23.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,47.0,green,66.0,pink,23.0,red,0.0,red,8.0,red,2.0,pink,12.0,green,64.0,pink,14.0,light green,29.0,green,55.0,red,8.0,white,,green,63.0,red,0.0,red,2.0,red,0.0,green,55.0,red,9.0,green,69.0,red,8.0,light green,37.0,green,54.0,green,78.0,red,8.0,light green,30.0,green,90.0,green,110.0,red,0.0,pink,17.0
27,Kevin De Bruyne,Man City,26.44736842105263,28.714285714285715,38,35,24.142857142857142,18.857142857142858,13.714285714285714,24.142857142857142,23.714285714285715,25.0,27.142857142857142,26.714285714285715,26.142857142857142,30.142857142857142,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,22.0,22.0,25.0,21.857142857142858,23.714285714285715,23.714285714285715,29.0,31.857142857142858,33.42857142857143,40.0,36.57142857142857,40.857142857142854,40.57142857142857,35.142857142857146,30.857142857142858,28.428571428571427,23.0,25.857142857142858,20.714285714285715,16.857142857142858,17.428571428571427,20.142857142857142,24.0,green,54.0,light green,37.0,red,0.0,red,3.0,pink,14.0,pink,15.0,light green,46.0,pink,17.0,red,1.0,green,73.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,pink,23.0,light green,30.0,light green,43.0,white,,pink,13.0,light green,29.0,red,6.0,pink,10.0,light green,44.0,red,8.0,green,56.0,green,50.0,light green,49.0,pink,17.0,green,56.0,pink,20.0,light green,38.0,green,54.0,pink,12.0,pink,19.0,red,0.0,pink,18.0,light green,40.0,red,2.0,light green,27.0,pink,16.0,light green,38.0,light green,27.0
28,Mason Mount,Chelsea,25.63157894736842,26.324324324324323,38,37,11.142857142857142,11.428571428571429,13.857142857142858,19.0,23.714285714285715,24.714285714285715,22.857142857142858,27.142857142857142,25.142857142857142,25.142857142857142,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,24.428571428571427,23.571428571428573,23.142857142857142,21.714285714285715,21.0,19.285714285714285,19.285714285714285,24.857142857142858,29.142857142857142,34.42857142857143,35.42857142857143,32.857142857142854,37.142857142857146,40.57142857142857,39.857142857142854,35.714285714285715,29.857142857142858,25.428571428571427,26.714285714285715,24.571428571428573,19.571428571428573,22.0,30.285714285714285,29.428571428571427,pink,14.0,red,6.0,red,0.0,red,2.0,pink,22.0,light green,32.0,red,2.0,pink,16.0,white,,pink,23.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,36.0,light green,35.0,light green,29.0,pink,19.0,light green,32.0,white,,red,2.0,pink,18.0,light green,30.0,light green,32.0,pink,19.0,pink,14.0,pink,20.0,light green,41.0,light green,48.0,green,67.0,light green,39.0,red,1.0,light green,44.0,light green,44.0,light green,36.0,pink,19.0,light green,26.0,red,8.0,pink,10.0,light green,29.0,red,9.0,green,53.0,green,77.0,pink,20.0
29,David Silva,Man City,24.657894736842106,34.7037037037037,38,27,36.0,21.857142857142858,27.714285714285715,29.142857142857142,28.857142857142858,20.857142857142858,12.428571428571429,12.428571428571429,12.142857142857142,14.142857142857142,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,13.142857142857142,13.142857142857142,13.142857142857142,13.142857142857142,14.142857142857142,12.571428571428571,17.714285714285715,18.571428571428573,18.571428571428573,29.857142857142858,38.285714285714285,34.285714285714285,34.57142857142857,29.428571428571427,41.285714285714285,42.857142857142854,33.714285714285715,31.571428571428573,26.714285714285715,25.142857142857142,green,101.0,red,0.0,red,9.0,red,2.0,green,56.0,green,84.0,red,0.0,red,2.0,light green,41.0,pink,19.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,light green,25.0,red,0.0,white,,red,0.0,green,55.0,light green,37.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,62.0,light green,26.0,light green,36.0,red,6.0,red,0.0,green,79.0,green,59.0,light green,34.0,light green,28.0,red,0.0,green,89.0,pink,11.0,pink,15.0,light green,44.0,red,0.0,pink,17.0
30,Willian Borges Da Silva,Chelsea,24.473684210526315,25.833333333333332,38,36,32.285714285714285,35.57142857142857,36.285714285714285,35.857142857142854,35.0,29.428571428571427,23.285714285714285,16.0,16.571428571428573,16.571428571428573,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,18.285714285714285,24.714285714285715,25.285714285714285,24.0,22.0,27.142857142857142,27.142857142857142,29.571428571428573,26.142857142857142,23.0,22.714285714285715,26.0,30.428571428571427,28.571428571428573,30.714285714285715,34.0,28.0,38.142857142857146,34.857142857142854,30.714285714285715,27.714285714285715,19.857142857142858,15.428571428571429,13.857142857142858,red,0.0,pink,19.0,light green,33.0,red,6.0,green,58.0,green,59.0,green,51.0,pink,23.0,white,,pink,24.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,30.0,red,0.0,pink,19.0,pink,16.0,red,0.0,white,,light green,27.0,light green,36.0,green,75.0,red,4.0,pink,10.0,red,2.0,light green,36.0,light green,44.0,pink,12.0,green,53.0,red,2.0,light green,33.0,light green,33.0,pink,23.0,green,59.0,light green,35.0,pink,11.0,green,73.0,pink,10.0,red,4.0,red,2.0,red,4.0,red,4.0,red,0.0
