,Name,Team,xA per fixture,xA per game,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
275,Jeffrey Schlupp,Crystal Palace,2.681578947368421,5.9941176470588236,38,17,4.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.7,0.6,3.3,22.9,0.0,0.6,16.8,7.8,11.8,0.8,17.3,10.9,0.4,0.0
276,Jack Stephens,Southampton,2.671052631578947,3.6249999999999996,38,28,2.0,0.3,0.0,1.2,0.7,10.4,0.0,10.8,,10.7,,,,,,,,,,0.6,0.4,0.3,1.3,0.3,,10.4,0.2,10.3,13.4,0.8,0.2,10.5,4.0,10.0,0.3,1.3,0.1,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
277,Nabil Bentaleb,Newcastle,2.6578947368421053,8.416666666666666,38,12,0.5,2.4,12.8,0.5,2.4,2.7,22.8,0.0,,0.7,,,,,,,,,,0.0,0.0,2.0,11.4,42.8,,,,,,,,,,,,,,,,,,,,,,,,,
278,Javier Manquillo,Newcastle,2.6526315789473682,4.8,38,21,0.2,2.2,0.0,1.3,10.8,1.3,2.4,15.9,,1.9,,,,,,,,,,2.8,20.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.1,0.0,1.3,1.8,6.5,2.4,15.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.3,0.0,0.0,11.1
279,David Brooks,Bournemouth,2.6526315789473682,11.2,38,9,12.9,4.5,12.0,6.3,5.9,0.6,2.0,15.1,,41.5,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Eric Dier,Spurs,2.636842105263158,5.273684210526316,38,19,0.6,0.0,0.0,0.0,0.0,0.2,10.8,1.1,,0.1,,,,,,,,,,1.9,0.3,0.0,14.3,0.3,,0.3,0.0,0.0,0.0,0.0,0.0,1.1,15.6,12.3,0.0,13.5,13.3,3.3,0.0,0.0,0.0,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
281,Anthony Gordon,Everton,2.589473684210526,8.945454545454545,38,11,10.1,0.3,1.0,1.3,4.4,26.6,22.8,0.1,,24.3,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
282,Martin Kelly,Crystal Palace,2.539473684210526,5.078947368421052,38,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.1,0.1,4.8,15.3,0.8,1.0,2.8,42.3,0.8,1.1,0.8,14.1,0.8,0.0,0.0,0.0,10.4,0.4,0.0,0.0,0.1,0.0,0.8,0.0
283,Ruben Goncalo Silva Nascimento Vinagre,Wolves,2.5315789473684207,6.012499999999999,38,16,0.1,0.0,3.9,0.0,0.0,0.0,0.0,0.0,,0.2,,,,,,,,,,7.0,1.8,14.2,0.0,0.0,,0.0,0.0,1.8,34.5,10.8,5.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,14.8,0.0,0.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0
284,Antonio Rudiger,Chelsea,2.455263157894737,4.665,38,20,1.0,0.7,16.5,20.9,0.0,0.0,5.2,0.2,,3.5,,,,,,,,,,0.2,0.0,14.1,0.4,3.3,,13.0,3.1,0.8,0.4,2.1,1.9,1.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
285,Nathan Ake,Bournemouth,2.4394736842105265,3.1965517241379313,38,29,0.0,0.0,0.0,0.1,0.1,1.3,10.4,0.4,,1.8,,,,,,,,,,0.1,10.3,0.0,0.3,0.2,,0.1,0.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.5,0.3,11.2,0.0,0.7,0.3,10.3,10.4,0.1,0.1,2.2,0.2,0.0,21.7
286,Aaron Connolly,Brighton,2.405263157894736,3.8083333333333322,38,24,0.9,0.0,0.0,1.1,0.1,0.8,0.1,12.2,,13.3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.4,0.0,0.6,0.0,1.3,1.0,0.0,0.0,0.3,1.7,0.0,1.3,5.8,0.3,10.6,23.8,0.6,4.8,0.3,0.1,,,
287,Valentino Lazaro,Newcastle,2.3184210526315794,6.776923076923078,38,13,0.3,0.3,11.4,0.0,26.1,0.6,0.1,0.1,,0.1,,,,,,,,,,1.0,0.0,26.3,20.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
288,Tyrone Mings,Aston Villa,2.2973684210526315,2.6454545454545455,38,33,0.3,10.1,0.6,0.0,0.2,0.1,0.3,1.1,0.2,0.8,,,,,,,,,,0.5,,0.1,0.0,1.1,,10.7,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,21.0,0.8,0.0,10.2,1.2,0.3,0.3,0.3,0.5,0.8,0.0,14.4,10.0
289,Yerry Mina,Everton,2.2947368421052627,3.0068965517241377,38,29,0.0,0.0,0.0,0.0,0.2,10.6,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,11.3,0.3,0.6,,1.0,0.3,0.0,0.3,0.1,10.2,10.8,0.0,0.0,10.4,10.1,14.0,0.3,1.0,0.0,0.3,0.4,0.7,0.8,0.5,0.3,1.8,0.1,0.8
290,Dwight Gayle,Newcastle,2.2684210526315787,4.31,38,20,0.5,0.5,4.0,12.3,1.2,22.5,0.5,0.1,,0.0,,,,,,,,,,0.8,14.9,0.5,0.0,0.0,,0.0,0.0,25.2,0.0,1.6,0.8,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,,,,,,,
291,Willy Boly,Wolves,2.2578947368421054,3.9,38,22,1.2,0.8,0.4,10.8,0.4,11.0,1.0,1.1,,0.9,,,,,,,,,,0.4,0.6,0.3,0.6,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,10.8,1.2,0.0,20.8,21.8,0.3,0.3
292,Ashley Barnes,Burnley,2.2394736842105267,4.4789473684210535,38,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.3,10.6,0.3,2.3,21.3,0.0,0.2,0.9,1.9,5.1,1.2,11.3,0.0,0.1,10.8,3.0,1.3,4.0,2.2,3.5,1.8
293,Arnaut Danjuma Groeneveld,Bournemouth,2.173684210526315,5.899999999999999,38,14,0.0,0.0,0.0,0.9,0.0,1.7,12.8,1.4,,26.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.6,3.4,15.0,0.6,0.0,13.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
294,Tariq Lamptey,Brighton,2.160526315789473,9.12222222222222,38,9,49.8,1.8,1.4,0.3,14.5,12.5,0.5,1.3,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
295,Jannik Vestergaard,Southampton,2.1394736842105266,4.278947368421053,38,19,11.8,0.8,1.6,0.0,0.0,0.0,0.3,0.0,,0.0,,,,,,,,,,0.0,0.4,0.0,1.1,0.0,,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.3,0.0,23.1,1.9,0.8,0.7,20.8,14.2,1.3
296,Michael Keane,Everton,2.1052631578947363,2.580645161290322,38,31,1.7,0.0,0.5,10.7,0.3,10.9,0.1,10.4,,0.0,,,,,,,,,,0.4,13.4,0.0,0.2,0.0,,0.0,0.0,0.8,0.0,10.1,0.0,0.1,0.3,0.3,0.5,3.4,0.0,0.0,0.0,0.1,0.3,0.3,0.6,1.7,0.7,0.4,11.1,0.2,0.5
297,Neil Taylor,Aston Villa,2.0973684210526313,5.692857142857142,38,14,0.0,0.0,0.0,0.8,1.6,20.9,24.8,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,1.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,1.9,3.9,2.1,0.9,16.9,1.0
298,Caglar Soyuncu,Leicester,2.078947368421052,2.3235294117647056,38,34,0.0,0.0,0.0,0.8,3.3,0.8,1.6,1.3,,2.2,,,,,,,,,,0.5,1.4,10.8,1.8,0.4,,0.8,1.4,0.3,5.9,0.0,10.7,0.0,1.3,11.0,1.1,1.8,0.3,2.3,0.7,1.0,0.9,0.4,1.3,0.6,0.4,0.3,10.6,0.5,0.5
299,Morgan Schneiderlin,Everton,2.06578947368421,5.2333333333333325,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,1.8,2.1,0.6,,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.1,4.9,12.4,0.0,0.0,0.0,13.4,2.8,2.1,2.5,0.0,5.1,0.0,13.1
300,Luke Freeman,Sheffield Utd,2.0368421052631582,7.036363636363637,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,14.1,20.1,13.4,6.0
301,Hector Bellerin,Arsenal,2.0236842105263158,5.126666666666666,38,15,0.0,0.0,0.0,15.7,11.9,0.0,6.8,1.6,2.7,0.5,,,,,,,,,,0.0,,2.8,6.8,3.3,,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.8,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Adrian Mariappa,Watford,1.9789473684210528,3.7600000000000002,38,20,1.8,0.1,1.2,0.0,0.0,0.6,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,1.2,1.3,,14.7,1.8,28.9,0.0,2.5,0.6,18.9,0.3,0.0,0.0,0.0,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Federico Fernandez,Newcastle,1.9605263157894737,2.328125,38,32,0.0,0.0,0.5,10.0,0.0,0.2,0.3,0.0,,0.3,,,,,,,,,,1.2,0.1,1.2,0.1,5.8,,1.2,15.1,1.5,0.3,0.3,0.0,0.1,0.4,0.3,0.5,0.1,15.1,1.0,0.3,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Alexis Mac Allister,Brighton,1.9421052631578946,8.2,38,9,11.0,1.6,0.3,0.0,11.3,0.6,47.3,0.4,,0.5,,,,,,,,,,0.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Victor Lindelof,Man Utd,1.9368421052631581,2.102857142857143,38,35,0.4,1.4,0.8,0.9,1.2,2.7,1.3,1.8,,1.0,,,,,,,,,,0.8,0.4,1.3,0.0,11.2,,0.0,0.7,1.2,0.7,0.5,1.0,1.8,10.8,0.1,0.4,1.2,0.9,0.1,1.4,0.6,0.3,0.0,0.5,10.7,0.4,11.3,2.8,0.9,0.1
306,Daniel Castelo Podence,Wolves,1.9289473684210525,8.144444444444444,38,9,0.7,13.0,13.4,18.6,0.0,0.0,0.0,0.1,,0.0,,,,,,,,,,12.1,0.0,0.0,0.3,15.1,,,,,,,,,,,,,,,,,,,,,,,,,
307,Tomas Soucek,West Ham,1.9236842105263157,5.623076923076923,38,13,2.3,12.5,1.8,2.4,12.9,14.0,11.3,1.5,,0.8,,,,,,,,,,0.3,0.0,0.4,0.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
308,Callum Robinson,Sheffield Utd,1.915789473684211,4.550000000000001,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,14.7,0.0,0.0,17.0,0.0,0.0,0.0,1.5,0.0,0.5,10.6,0.0,0.0,11.1,0.0,1.7,6.1,0.3,0.1,4.0,2.0,2.3,0.9
309,Bernardo Fernandes da Silva Junior,Brighton,1.9105263157894739,5.185714285714286,38,14,1.2,0.0,0.0,11.9,0.0,0.8,0.1,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,2.8,,0.9,16.7,3.1,3.3,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.4
310,Keinan Davis,Aston Villa,1.8868421052631579,3.9833333333333334,38,18,0.3,0.7,2.4,1.4,0.8,12.2,3.0,1.7,12.0,1.0,,,,,,,,,,10.3,,0.0,0.0,2.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,10.1,0.0,0.5,11.3,0.0,0.3,0.0
311,Andreas Christensen,Chelsea,1.8657894736842102,3.3761904761904757,38,21,0.0,0.0,0.0,0.8,0.7,2.9,1.3,13.2,,3.6,,,,,,,,,,0.0,12.3,0.2,0.4,0.2,,13.6,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,13.3,0.3,0.0,0.8,0.2,1.6
312,Hamza Choudhury,Leicester,1.8421052631578945,3.499999999999999,38,20,1.5,0.0,0.5,0.0,0.0,0.3,0.0,0.0,,0.9,,,,,,,,,,0.0,1.2,0.0,2.8,11.0,,0.0,0.0,3.4,1.4,3.2,0.9,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.2,10.3,1.8,1.6,1.8,11.7,12.4
313,Max Meyer,Crystal Palace,1.8131578947368419,4.052941176470588,38,17,0.0,0.0,0.0,2.3,10.3,0.0,26.1,2.8,,0.0,,,,,,,,,,0.0,0.0,0.0,0.3,1.9,,0.4,0.0,1.1,2.1,1.6,15.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.6,1.0
314,Conor Coady,Wolves,1.8105263157894735,1.8105263157894735,38,38,0.1,0.0,0.0,0.3,0.0,0.3,0.3,0.3,,0.3,,,,,,,,,,3.3,0.0,10.0,0.0,0.1,,0.0,0.0,0.4,14.2,10.1,6.3,0.1,0.3,0.0,0.0,0.3,0.0,10.1,0.0,0.3,0.3,0.1,0.1,0.2,0.2,10.0,0.7,0.1,0.0
315,Adam Lallana,Liverpool,1.8105263157894733,4.586666666666665,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,1.3,5.3,0.0,0.0,0.0,0.0,0.0,1.1,2.4,0.0,13.3,0.8,,0.0,0.0,2.1,0.0,0.0,0.0,40.8,0.0,1.3,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0
316,Fikayo Tomori,Chelsea,1.8052631578947367,4.573333333333333,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,3.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.2,5.4,1.5,0.0,0.0,0.0,1.2,0.3,4.9,10.7,11.1,1.8,0.8,1.1,10.8,0.8,13.8,0.0,0.0,0.0
317,Craig Dawson,Watford,1.7763157894736843,2.3275862068965516,38,29,1.7,0.0,1.0,20.6,0.3,0.1,10.4,0.1,,0.5,,,,,,,,,,0.0,0.0,14.8,0.0,0.0,,0.3,0.3,3.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.1,0.1,0.0,0.0,0.2,1.1,0.1,0.3,0.5,0.7,0.2,0.4
318,Josip Drmic,Norwich,1.7710526315789465,3.204761904761903,38,21,0.0,1.2,1.7,0.0,10.1,3.0,1.4,11.6,,14.0,,,,,,,,,,4.3,0.3,11.3,0.3,0.0,,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.3,0.1,3.1,0.3,2.1,0.0,0.0,0.3
319,Edward Nketiah,Arsenal,1.763157894736842,5.153846153846154,38,13,11.0,2.1,0.0,0.0,0.0,0.7,10.4,3.5,0.8,10.3,,,,,,,,,,11.2,,1.8,4.8,0.1,,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Sander Berge,Sheffield Utd,1.7368421052631575,4.7142857142857135,38,14,1.4,18.6,0.8,2.0,6.1,8.1,12.2,0.5,4.3,5.5,,,,,,,,,,0.3,,2.8,2.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,
321,Nicolas Otamendi,Man City,1.7236842105263155,2.729166666666666,38,24,0.0,0.0,1.7,0.0,1.7,0.0,0.0,0.8,1.0,0.0,,,,,,,,,,1.8,,0.4,12.0,1.3,,10.3,0.0,0.6,0.0,0.0,0.4,0.9,0.5,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4,11.1,0.4,3.6,0.9,2.4,11.1,0.0
322,Simon Francis,Bournemouth,1.6947368421052633,4.293333333333334,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.3,10.4,4.1,,0.3,10.7,12.0,2.7,0.0,0.0,0.3,0.0,0.7,1.2,0.0,1.7,19.4,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
323,Issa Diop,West Ham,1.692105263157895,2.0093750000000004,38,32,0.8,10.8,0.1,10.7,0.3,10.3,0.2,0.1,,0.5,,,,,,,,,,10.7,0.0,0.1,0.2,0.3,0.1,0.1,0.0,0.0,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.1,0.1,1.9,0.6,0.0,1.9,0.3,0.7,0.4,1.1,0.2,11.2,0.3
324,Mason Holgate,Everton,1.6815789473684213,2.366666666666667,38,27,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.7,,10.3,,,,,,,,,,0.6,0.0,1.0,0.3,1.8,,0.3,10.7,0.3,3.3,0.5,1.1,1.0,1.1,0.0,1.2,0.2,4.4,10.4,0.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
325,Cenk Tosun,Everton,1.6684210526315788,6.34,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,10.5,0.3,0.0,0.0,,0.7,2.8,0.3,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,13.3,24.1,0.3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
326,Paul Dummett,Newcastle,1.6605263157894736,3.94375,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.2,1.9,1.0,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,5.0,12.8,0.1,1.8,0.1,1.1,0.8
327,Alireza Jahanbakhsh,Brighton,1.644736842105263,6.25,38,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.8,0.8,0.0,5.0,0.0,,12.3,0.0,2.5,31.6,5.2,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Aymeric Laporte,Man City,1.636842105263158,4.146666666666667,38,15,5.0,3.7,0.0,1.2,0.0,3.2,0.2,12.8,0.4,2.1,,,,,,,,,,0.0,,0.6,3.4,0.0,,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,24.3,1.7,0.9
329,Tyrick Mitchell,Crystal Palace,1.544736842105263,14.674999999999999,38,4,21.2,26.6,10.5,0.0,0.0,0.4,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
330,Josh Brownhill,Burnley,1.5394736842105259,5.849999999999999,38,10,13.6,17.3,0.7,1.4,3.3,2.3,14.3,4.3,,1.3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
331,Fabian Schar,Newcastle,1.5342105263157895,2.65,38,22,0.0,0.0,0.9,1.3,11.8,0.0,0.0,0.0,,0.1,,,,,,,,,,0.0,0.0,0.7,0.0,0.0,,0.5,0.0,0.0,0.2,20.8,0.3,10.3,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.2,0.3,0.9,0.1,1.5,0.2,0.6,1.7
332,Scott Dann,Crystal Palace,1.5342105263157892,3.6437499999999994,38,16,10.7,0.2,10.0,4.5,0.9,0.0,0.3,0.0,,0.2,,,,,,,,,,10.3,0.0,10.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1
333,Glenn Murray,Brighton,1.5026315789473688,2.4826086956521745,38,23,0.0,0.3,10.6,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,1.3,0.3,1.4,7.8,,0.0,0.3,0.5,0.0,0.3,0.0,4.2,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.5,0.0,0.1,0.1,0.0,1.8,0.1,10.3,13.3,3.1
334,Ben Godfrey,Norwich,1.4999999999999993,1.899999999999999,38,30,0.1,0.2,0.4,0.9,1.1,21.0,11.7,0.8,,0.0,,,,,,,,,,0.6,0.3,2.0,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,0.0,0.0,3.3,0.9,1.1,0.3,0.3,3.8,0.9,0.4,0.2,0.5,2.3,0.4,0.0,1.4,0.4,0.3,0.1
335,Jose Ignacio Peleteiro Romallo,Aston Villa,1.4973684210526315,5.6899999999999995,38,10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.3,28.3,11.8,0.8
336,Jan Vertonghen,Spurs,1.4763157894736847,2.4391304347826095,38,23,0.0,0.0,0.0,0.0,0.7,0.0,0.6,0.0,,0.0,,,,,,,,,,3.0,0.0,0.4,0.0,0.0,,0.8,0.2,0.0,0.4,0.9,16.8,0.7,0.6,21.1,1.1,1.7,0.0,0.0,0.0,0.0,4.2,0.9,0.0,0.2,1.7,0.1,0.0,0.0,0.0
337,Tom Trybull,Norwich,1.4578947368421051,3.4625,38,16,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,,1.1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.6,2.7,1.5,2.0,0.0,1.5,11.5,1.9,3.2,1.5,0.0,1.3,0.0,0.0,0.0,0.0,1.5,0.9,13.3,0.6
338,Christian Kabasele,Watford,1.455263157894737,2.0481481481481487,38,27,0.7,0.1,0.4,20.1,0.1,0.0,0.0,0.0,,10.0,,,,,,,,,,0.3,10.0,0.1,0.1,0.1,,0.0,0.0,0.0,0.1,0.2,0.1,10.3,0.0,0.3,0.0,0.0,0.0,0.4,0.8,0.6,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Billy Gilmour,Chelsea,1.4552631578947368,9.216666666666667,38,6,0.0,0.0,0.0,0.0,17.7,1.3,0.0,10.0,,0.0,,,,,,,,,,13.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,,,
340,Christian Fuchs,Leicester,1.4078947368421053,4.863636363636363,38,11,0.0,0.0,0.0,2.8,2.6,0.4,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.7,0.0,0.0,,0.0,7.2,0.0,7.3,1.3,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.1,22.1,0.0
341,Neco Williams,Liverpool,1.4026315789473685,8.883333333333333,38,6,7.7,0.0,0.0,19.1,5.3,0.1,15.3,5.8,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
342,William Smallbone,Southampton,1.4,5.9111111111111105,38,9,12.4,0.0,17.4,1.8,0.3,0.0,11.0,0.0,,0.0,,,,,,,,,,0.0,7.5,2.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
343,John Stones,Man City,1.3947368421052633,3.3125000000000004,38,16,0.0,0.3,1.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,1.7,0.0,,0.0,13.3,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.0,1.5,0.8,8.3,1.6,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.8
344,Nampalys Mendy,Leicester,1.3631578947368421,7.3999999999999995,38,7,0.0,12.7,0.0,0.0,0.0,0.0,0.0,4.3,,0.0,,,,,,,,,,0.6,0.0,0.0,0.0,0.0,,16.6,2.3,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Xherdan Shaqiri,Liverpool,1.357894736842105,7.371428571428571,38,7,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,,3.3,10.6,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.0,0.0,0.0
346,Matthew Longstaff,Newcastle,1.357894736842105,5.7333333333333325,38,9,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,4.1,3.1,3.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1.4,14.8,0.0,0.0,0.0,,,,
