,Name,Team,Creativity per fixture,Creativity per game,Team games,Played,Creativity GW47 7 - average,Creativity GW46 7 - average,Creativity GW45 7 - average,Creativity GW44 7 - average,Creativity GW43 7 - average,Creativity GW42 7 - average,Creativity GW41 7 - average,Creativity GW40 7 - average,Creativity GW39* 7 - average,Creativity GW39 7 - average,Creativity GW38 7 - average,Creativity GW37 7 - average,Creativity GW36 7 - average,Creativity GW35 7 - average,Creativity GW34 7 - average,Creativity GW33 7 - average,Creativity GW32 7 - average,Creativity GW31 7 - average,Creativity GW30 7 - average,Creativity GW29 7 - average,Creativity GW28 7 - average,Creativity GW27 7 - average,Creativity GW26 7 - average,Creativity GW25 7 - average,Creativity GW24* 7 - average,Creativity GW24 7 - average,Creativity GW23 7 - average,Creativity GW22 7 - average,Creativity GW21 7 - average,Creativity GW20 7 - average,Creativity GW19 7 - average,Creativity GW18 7 - average,Creativity GW17 7 - average,Creativity GW16 7 - average,Creativity GW15 7 - average,Creativity GW14 7 - average,Creativity GW13 7 - average,Creativity GW12 7 - average,Creativity GW11 7 - average,Creativity GW10 7 - average,Creativity GW9 7 - average,Creativity GW8 7 - average,Creativity GW7 7 - average,Creativity GW47 color,Creativity GW47,Creativity GW46 color,Creativity GW46,Creativity GW45 color,Creativity GW45,Creativity GW44 color,Creativity GW44,Creativity GW43 color,Creativity GW43,Creativity GW42 color,Creativity GW42,Creativity GW41 color,Creativity GW41,Creativity GW40 color,Creativity GW40,Creativity GW39* color,Creativity GW39*,Creativity GW39 color,Creativity GW39,Creativity GW38 color,Creativity GW38,Creativity GW37 color,Creativity GW37,Creativity GW36 color,Creativity GW36,Creativity GW35 color,Creativity GW35,Creativity GW34 color,Creativity GW34,Creativity GW33 color,Creativity GW33,Creativity GW32 color,Creativity GW32,Creativity GW31 color,Creativity GW31,Creativity GW30 color,Creativity GW30,Creativity GW29 color,Creativity GW29,Creativity GW28 color,Creativity GW28,Creativity GW27 color,Creativity GW27,Creativity GW26 color,Creativity GW26,Creativity GW25 color,Creativity GW25,Creativity GW24* color,Creativity GW24*,Creativity GW24 color,Creativity GW24,Creativity GW23 color,Creativity GW23,Creativity GW22 color,Creativity GW22,Creativity GW21 color,Creativity GW21,Creativity GW20 color,Creativity GW20,Creativity GW19 color,Creativity GW19,Creativity GW18 color,Creativity GW18,Creativity GW17 color,Creativity GW17,Creativity GW16 color,Creativity GW16,Creativity GW15 color,Creativity GW15,Creativity GW14 color,Creativity GW14,Creativity GW13 color,Creativity GW13,Creativity GW12 color,Creativity GW12,Creativity GW11 color,Creativity GW11,Creativity GW10 color,Creativity GW10,Creativity GW9 color,Creativity GW9,Creativity GW8 color,Creativity GW8,Creativity GW7 color,Creativity GW7,Creativity GW6 color,Creativity GW6,Creativity GW5 color,Creativity GW5,Creativity GW4 color,Creativity GW4,Creativity GW3 color,Creativity GW3,Creativity GW2 color,Creativity GW2,Creativity GW1 color,Creativity GW1
11,Roberto Firmino,Liverpool,19.333305273597176,19.333305273597176,38,38,12.328697208847318,10.42054880942617,10.13437243444579,8.649516318525587,3.2093957066535954,3.341078864676612,3.5896318565521925,18.521722007010663,19.620161104415143,19.620161104415143,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,21.113502580140317,24.88116624632052,29.84687348029443,28.841050740863597,28.592497748988016,14.309448216642652,13.924393856099673,21.04183408830847,18.897622131875583,13.931914897901672,13.931914897901672,14.492146245070867,16.308514773845673,16.308514773845673,16.2807290575334,6.546215979116304,12.045806699565478,20.80042793282441,21.7506007956607,37.09908074566296,38.24360530291285,37.55800628236362,37.55800628236362,35.67520497100694,pink,13.357038795948027,red,9.869354218244553,pink,10.393992811441422,light green,38.080844283103936,red,6.118977069854736,red,0.0,red,8.480673283338549,red,0.0,white,,red,7.866119593381883,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,7.040759176015854,red,1.7398709431290629,green,113.00530433654785,red,7.68907368183136,pink,18.319509923458103,light green,26.37364566326141,light green,34.759950637817376,red,0.0,red,0.0,pink,13.02395761013031,white,,red,4.99369315803051,green,68.14159154891968,pink,11.3641619682312,red,0.0,red,0.0,red,3.921619430184364,light green,25.738537311553955,red,4.7991931438446045,red,0.0,light green,49.86129701137543,green,61.2823486328125,red,6.65121003985405,green,111.3609790802002,light green,33.75020921230316,red,0.0,red,0.0,light green,36.681687831878655
12,Sadio Mane,Liverpool,19.041298623932036,20.67340993455478,38,35,19.00621056556702,31.214393036706106,33.80996861628124,29.906978564602987,18.60906886202948,17.692138041768754,17.692138041768754,16.199514056955064,3.9913315858159746,3.9913315858159746,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,2.962213541780199,4.504933101790291,4.504933101790291,6.017792863505227,6.633387452789715,9.256725811532565,10.673729170645986,9.107271635106631,23.026755611811364,27.424025695238793,27.541532101375715,29.573611595800944,34.712352816547664,34.712352816547664,33.94836911133358,36.932080558368135,21.29874410373824,16.90147402031081,15.271107852458954,14.205014492784228,7.300337350794247,10.992646589875221,20.5555153212377,19.33089223291193,red,0.0,red,0.0,light green,37.091222405433655,green,79.08536791801454,red,6.418515741825104,red,0.0,pink,10.448367893695833,green,85.45727729797362,white,,pink,18.16902905702591,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,9.770292043685911,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.965202748775482,pink,20.569328963756558,red,0.0,pink,10.590018332004547,red,4.309162124991417,pink,18.363368511199948,white,,red,9.919023513793944,red,0.0,green,118.0057168006897,light green,30.780890583992004,pink,11.412563174962996,pink,18.533718585968014,green,54.334557056427,red,4.5711375772953025,pink,20.885980129241947,red,8.572361618280409,red,0.0,red,0.0,pink,11.071065068244934,red,6.001817062497139,light green,30.41730225086212,green,87.8260612487793,red,0.0
13,Raul Jimenez,Wolves,19.018265379494743,19.018265379494743,38,38,7.247557384627206,7.247557384627206,8.319190783160073,9.954850375652313,10.969354105847222,9.845990368298121,4.5620237077985495,4.5620237077985495,14.746166127068657,14.746166127068657,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,13.67453272853579,12.038873136043549,11.02436940584864,10.774146712252072,19.99591083398887,21.31094852728503,21.31094852728503,11.781267023512296,26.573344905461585,33.370967688305036,39.88985786480563,41.293936329228536,35.682569869927,35.01061962119171,44.34590142752443,29.553823545575142,32.87947577025209,27.310840412974358,34.142000174948144,30.531602512512887,29.88851506795202,20.779044766511237,20.779044766511237,14.997845089861325,red,0.0,red,0.0,red,0.0,red,0.0,pink,13.745135068893433,light green,36.98776662349701,red,0.0,red,0.0,white,,red,7.501433789730072,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,11.449617147445679,red,7.1015261113643655,red,5.8815889060497275,red,0.0,red,0.0,white,,green,71.28899693489075,red,0.0,red,0.0,red,0.0,red,4.130030050873756,green,64.55234885215759,red,9.205263853073118,red,4.581226408481598,green,103.54454517364502,light green,47.58335947990418,light green,45.63223123550415,pink,13.958579301834106,light green,25.27278363704681,red,4.50161211192608,green,69.92819905281067,red,0.0,green,70.86292505264281,red,6.651783734560013,green,61.77669763565064,red,0.0,red,0.0,red,6.1619069427251825,red,0.0,light green,30.394527316093445
14,Raheem Sterling,Man City,18.96996390760729,21.844200863305367,38,33,8.980046212673187,3.64363185529198,3.64363185529198,12.709718011319637,9.992167593113013,9.992167593113013,9.992167593113013,20.280613883265428,20.006815556968963,20.006815556968963,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.940729400941306,10.288446290152416,10.288446290152416,12.662529519626075,12.662529519626075,5.849045727934156,5.849045727934156,8.839283883571625,12.264384967940194,12.264384967940194,14.355561775820595,11.981478546346937,11.981478546346937,12.22264553819384,21.36953345366887,34.12537000008992,35.53071022033692,38.637677473681315,38.637677473681315,47.44556908096586,52.071148795740946,41.095918097666335,27.32938900589943,25.924048785652435,light green,39.271488785743706,red,0.0,red,0.0,pink,23.5888347029686,red,0.0,red,0.0,red,0.0,red,1.91658828407526,red,0.0,green,63.4626030921936,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,4.565981775522231,white,,red,0.0,red,0.0,green,72.01912403106691,white,,red,0.0,red,0.0,red,0.0,red,0.0,pink,16.618582606315613,red,0.0,pink,24.32473748922348,pink,20.93166708946228,pink,23.975707590579987,red,0.0,pink,14.638237655162813,red,0.0,red,0.0,light green,26.012906432151798,green,84.95988249778749,green,113.26656341552734,red,9.837381541728972,light green,36.38700842857361,red,0.0,green,61.65524125099182,green,58.39196443557739,red,8.133267611265182,pink,16.900859773159027,red,0.0
15,Emiliano Buendia,Norwich,18.92358476884271,19.974895033778417,38,36,5.5705457127520015,5.9852698551757,5.774393943803651,7.597707478063447,8.754956110247544,8.54162432785545,7.501517316060407,7.501517316060407,7.086793173636709,7.086793173636709,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.163186232958521,12.097213470510074,22.76957349053451,24.20624356184687,30.390552431344986,45.518587636096136,45.518587636096136,50.510322941201075,47.07257353833744,45.31523276652609,35.40063298174313,33.6621886917523,25.9853224669184,12.262977979012899,9.563850185700826,8.996254525014333,11.35323675615447,11.164737279926028,11.427830718457699,21.217119613928453,19.811428897082806,20.465879594641073,21.077633995030606,24.272020613508566,red,0.0,pink,14.64834362268448,red,0.0,red,3.0110837891697884,red,3.6057420074939732,pink,17.728650569915768,red,0.0,red,2.9030689969658847,white,,pink,13.172212243080141,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,12.763194739818573,pink,11.111824214458467,red,2.112419530749321,pink,10.447901487350462,red,0.0,white,,red,0.0,light green,48.706963658332825,pink,12.301385402679445,green,85.81834435462952,pink,12.169110029935837,green,53.73806357383728,green,105.89624643325806,light green,34.94214713573456,pink,24.642717838287354,red,0.0,pink,16.416145861148838,red,0.0,red,0.0,red,9.839835017919539,pink,16.048252582550052,pink,20.669548213481907,pink,16.498875617980953,pink,15.096649527549744,red,1.8416540697216988,green,68.52502226829529,red,0.0,pink,20.62940746545792,pink,24.95182901620865,light green,38.85958194732665
16,Ashley Westwood,Burnley,18.623425987990277,20.21971964410373,38,35,11.191113639090743,13.735539093613625,5.9053322566407065,14.16585248495851,14.888231882027215,22.34537580183574,22.838644151176727,30.20576307816165,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,27.344270103744098,18.141920917800494,25.76561804328646,20.871785283088684,25.62808415719441,19.444945454597473,19.444945454597473,32.06739127635956,32.06739127635956,32.06739127635956,23.721314753804887,21.15800359419414,14.645921665110759,13.070411354835544,0.4479655330734594,0.9031884505280426,3.5685661781047067,4.800243156829049,14.61356634806309,16.94092920848301,21.86895832419395,26.662180359874448,26.51580337967191,24.065764048802002,red,2.219472639262676,green,54.811447858810425,red,6.592802703380585,red,0.0,red,0.0,pink,10.020982474088667,red,4.693089798092841,pink,20.03045082092285,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,64.41644430160521,red,5.056655779480933,green,52.20000743865967,pink,13.473860919475555,green,56.2629222869873,white,,red,0.0,red,0.0,red,0.0,green,58.42253565788269,pink,17.943178117275238,light green,46.76795303821564,pink,12.980951368808745,green,88.3571207523346,red,0.0,red,0.0,red,0.0,red,0.0,red,1.1833795346319675,red,1.952379196882248,red,0.0,red,3.186560422182083,pink,18.657644093036648,red,8.621738851070402,green,68.69326233863829,pink,17.47491955757141,light green,36.44858300685883,light green,33.55255424976349,red,2.1619215607643127,red,1.50736877694726
17,Joao Filipe Iria Santos Moutinho,Wolves,17.829061971095047,17.829061971095047,38,38,13.108157100422043,16.960960466946876,16.143080006752694,6.632916256785393,12.53824665078095,14.250666914241654,18.403097774301255,23.343753388949803,21.538767857210978,21.538767857210978,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,21.694429804171836,22.09716992718833,16.970951961619512,15.529988147318363,20.3991545896445,19.236617934490955,19.236617934490955,19.30222710860627,20.236287186188356,29.60405112909419,30.315788170056685,32.919298112392426,24.588871215071,27.55273644413267,26.778986304998398,25.437459456069128,15.879199866737638,14.05271855848176,17.281539844615118,17.91435575910977,9.513050424201149,8.753899165562222,10.408711859158108,11.993150200162617,red,0.0,red,7.487796992063522,green,66.57114624977112,red,2.3494228720664982,red,0.0,red,3.733485564589501,pink,11.615248024463654,light green,26.969623565673828,white,,red,1.7626337707042694,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,light green,43.6867356300354,pink,11.98694184422493,light green,32.800501585006714,light green,46.19983732700348,white,,pink,14.334724843502045,red,2.852267399430275,red,2.819180861115456,red,7.803209871053697,red,1.9001951441168785,green,66.88466668128967,light green,38.06208074092865,pink,14.793989062309265,red,9.390687942504883,green,68.3935284614563,pink,12.785369157791138,pink,20.124764740467068,red,8.571678400039673,green,58.80913734436035,red,9.37773808836937,red,0.0,red,1.4857113361358645,red,0.0,light green,42.72651374340058,pink,13.001389801502226,red,0.0,red,4.063679277896881,pink,11.583688855171205,pink,12.57677972316742
18,Heung-Min Son,Spurs,17.68875549498357,22.405756960312527,38,30,13.690062665513585,22.206046485475134,21.778594276734765,21.778594276734765,19.43799374358995,19.43799374358995,23.865411537034174,13.978171774319241,5.462187954357693,5.462187954357693,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,13.154806835310799,7.692618880953107,7.692618880953107,7.692618880953107,7.692618880953107,8.083742005484444,8.083742005484444,26.783624717167445,41.92417689732143,43.93731015069144,45.32801051224981,45.32801051224981,37.244268506765366,37.244268506765366,21.98780317391668,15.769114345312119,14.35096583196095,14.823095606906074,15.33580885401794,15.33580885401794,15.33580885401794,red,0.0,red,2.9921654611825943,red,0.0,pink,16.384203732013702,red,0.0,red,7.243391126394273,green,69.21067833900453,green,59.61188673973084,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,light green,38.23531568050385,red,0.0,white,,red,0.0,green,53.84833216667175,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,56.58619403839111,red,0.0,green,130.899178981781,green,105.98386526107788,pink,14.091932773590088,red,9.734902530908583,red,0.0,red,0.0,red,0.0,pink,24.10392165184021,green,62.453043460845954,red,4.164893180131912,pink,13.039810955524445,red,3.588992729783058,red,0.0,red,0.0
19,Richarlison de Andrade,Everton,17.547722043175447,18.522595490018528,38,36,1.4385185071400233,1.4385185071400233,3.390611708164215,8.485861122608185,14.824285038879939,32.589705288410194,39.774575190884725,46.250934473105836,46.250934473105836,46.250934473105836,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,44.298841272081646,42.78608901160104,36.44766509532929,28.955110907554626,22.05689168934311,16.644089376287802,16.644089376287802,16.936574290905682,16.936574290905682,14.269561160887992,17.294385124530113,5.583000555634499,6.553989675428186,5.490432706262384,11.039386476789202,11.354171192007405,11.850730143487455,8.825906179845335,13.591045061392444,24.57290230584996,25.092098356357642,19.250659671212947,18.93587495599474,17.86682108151061,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.069629549980164,red,0.0,red,0.0,red,0.0,white,,pink,13.664652407169342,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,35.66674590110779,light green,44.36896741390228,green,134.42757129669192,green,50.29408931732178,light green,45.33451497554779,white,,red,0.0,red,0.0,light green,25.07748007774353,red,0.0,green,81.9796919822693,red,2.006554789841175,red,7.444898784160613,red,2.0473944023251534,red,0.0,red,6.408388167619705,pink,21.173767745494846,red,0.0,red,8.803478628396988,red,0.0,light green,40.890070796012886,red,2.203493006527424,red,9.884300827980043,red,0.0,light green,33.355972170829766,green,85.67647933959961,red,3.634372353553772,red,0.0,red,0.0,red,2.4009237065911293
20,Lucas Digne,Everton,16.815865880466607,18.25722581307803,38,35,10.650762543082237,10.346893167921476,11.17640882730484,10.33630259335041,9.524817285793167,5.111017557127135,6.194034697754042,3.890329439725195,8.415461704134941,8.415461704134941,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,17.937674586262023,23.490700870752335,23.70931335857936,23.70931335857936,24.799272737332753,25.639960542321205,25.639960542321205,20.121127100927488,11.112671718001366,6.482661462255886,8.451345509716443,9.617940708994865,12.962430343031883,19.99419629573822,22.113645715372904,23.78986147897584,29.371716614280427,36.40493761215891,35.44747684417026,32.413453116480795,25.709019534822023,25.04330590101225,22.976880028311694,18.48297527592097,pink,15.971662104129793,red,0.0,red,5.880743637681007,red,5.680397152900696,light green,30.89659810066223,red,0.0,pink,16.125936806201935,pink,13.844576478004456,white,,red,5.8066096156835565,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,7.581119984388351,red,0.0,white,,light green,45.52050232887268,green,72.46209979057313,light green,38.87118399143218,red,1.5302874147891998,red,0.0,pink,15.21083563566208,red,5.8848146349191675,red,6.888668239116669,red,9.402912110090256,red,6.461112201213838,pink,15.311075747013092,red,8.166166394948961,light green,38.622263073921204,green,55.10717630386353,pink,21.72481417655945,pink,21.136422455310818,light green,45.534098148345954,green,64.54362273216248,red,1.4639410190284252,pink,17.38409698009491,red,8.176141232252121,pink,17.064818739891052,red,6.6714413464069375,pink,14.076764881610869
21,Jamie Vardy,Leicester,16.758677789843397,18.195135886115686,38,35,39.086362400225234,41.380188188382554,42.123343848756384,14.869176223874094,13.263148548347612,10.553701062287603,10.553701062287603,10.638511659843582,8.344685871686254,8.344685871686254,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,7.60153021131243,15.832503352846418,15.832503352846418,15.832503352846418,15.832503352846418,15.746680327824183,15.746680327824183,15.746680327824183,18.21173152753285,9.980758385998863,11.455530034644264,21.04670416031565,22.047543951443263,14.531836765153068,14.531836765153068,12.302681910140175,12.302681910140175,11.631102114915848,2.5513083807059695,1.8341767202530588,10.972288277532373,10.972288277532373,10.7363919328366,10.7363919328366,red,0.0,red,0.0,green,190.77917337417603,pink,11.24219372868538,pink,18.966132402420047,red,0.0,green,52.61703729629517,pink,16.056780517101288,white,,red,5.202089622616769,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,green,53.21071147918701,white,,red,0.0,red,0.0,green,57.61681199073792,red,0.0,red,0.0,red,0.0,green,52.609950304031365,red,0.0,pink,17.255358397960666,red,0.0,pink,10.323401540517807,green,67.1382188796997,red,7.005878537893295,red,0.0,red,0.0,red,1.651274412870407,red,0.0,red,5.622342973947525,red,3.5796627402305603,red,1.9859569147229197,green,63.9667809009552,red,0.0,red,0.0,red,0.0
22,Bernardo Mota Veiga de Carvalho e Silva,Man City,16.612706990226318,18.567143106723535,38,34,17.155134358576365,17.428026295134,26.107094596539223,24.658050760626793,15.431565099528857,14.750558297548976,15.558437736971038,15.884954695190702,15.61206275863307,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,7.485405408910344,8.289869715060508,4.739342789564814,5.239257322890418,5.239257322890418,5.831557671938624,5.32641980264868,15.338856567229543,15.338856567229543,14.310448031340327,15.817239827343396,19.308421494705335,21.40551677771977,25.030275753566197,15.017838988985334,15.017838988985334,16.85378040586199,27.662800891058787,23.345187732151576,26.27155610493251,23.402064612933568,23.402064612933568,red,0.0,pink,19.824044406414032,pink,10.143306851387024,green,64.58539962768555,red,6.334657222032548,pink,19.198532402515408,red,0.0,red,1.9102435559034348,green,80.57752251625061,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,1.5676096081733704,pink,24.853688478469852,red,2.2856187075376506,white,,red,0.0,pink,23.690921068191532,red,0.0,red,0.0,red,7.198859751224518,red,0.0,red,5.785020440816879,red,4.1461024433374405,pink,20.154955983161926,green,70.08705735206604,red,0.0,red,0.0,pink,10.547542572021484,light green,30.223292112350464,pink,18.82576942443848,light green,45.52826881408691,red,0.0,red,0.0,pink,12.851589918136597,green,86.21068596839905,red,0.0,light green,39.31034803390503,light green,25.4418283700943,red,0.0
23,Cesar Azpilicueta,Chelsea,15.87869318104104,16.760842802209986,38,36,17.606148336614883,17.606148336614883,23.769941979220935,13.827562811119217,15.997229090758733,15.997229090758733,10.994062892028266,9.530297134603774,12.738803029060366,12.738803029060366,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,15.014135837554932,24.439506019864762,21.53637898819787,22.230753568666323,22.230753568666323,22.230753568666323,22.230753568666323,27.845480665564537,20.94401020024504,13.89706949038165,13.89706949038165,14.589824633938926,14.589824633938926,14.589824633938926,6.064535464559283,4.063503018447331,1.6850735460008894,9.189686604908534,12.050510517188481,12.986614555120468,18.906974898917333,19.88158215369497,21.704681324107305,21.943652629852295,red,0.0,red,3.2436352223157883,green,69.59665417671204,red,5.134225264191628,red,0.0,light green,35.02216339111328,pink,10.246360301971436,red,0.0,white,,light green,46.390190720558174,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,20.321889221668247,red,0.0,red,0.0,red,0.0,white,,pink,22.459541261196136,green,62.31752038002014,green,65.97759127616882,red,0.0,red,4.860622063279153,red,0.0,red,0.0,green,61.76263093948364,pink,14.007227122783661,pink,16.649006307125088,red,0.0,red,9.709908068180084,red,0.0,red,0.0,red,2.0856067538261414,red,0.0,red,0.0,green,52.53229141235352,light green,29.73567545413971,red,6.552728265523911,light green,41.442522406578064,red,8.907857537269592,pink,12.761694192886353,red,1.67279914021492
24,Pascal Groß,Brighton,15.670275501906872,20.53346445077452,38,29,4.231965568448816,4.231965568448816,3.1895010865160396,3.1895010865160396,1.5721170231699944,0.8935615686433656,0.45160864080701557,6.871079121317183,7.445588495050159,7.445588495050159,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,7.327883557549546,9.82129762747458,9.82129762747458,9.82129762747458,16.762803894068515,10.343333413558346,10.343333413558346,18.350591803235666,19.101005899054663,21.98393972856658,23.325238696166448,23.325238696166448,23.04707190820149,23.86638910642692,15.284621343016624,22.73501344025135,19.704812286155565,24.277746730617114,29.646664059587888,28.21254607822214,27.39322887999671,27.700787782669067,31.219732761383057,28.87358601604189,red,0.0,pink,10.458511859178543,red,0.0,pink,11.321688443422318,red,4.749888181686401,red,3.0936704948544502,red,0.0,red,0.0,white,,red,3.161260485649109,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,light green,44.936293363571174,white,,red,4.021565616130829,red,2.3373259231448174,pink,17.45389848947525,red,0.0,red,0.0,light green,48.59054386615753,red,0.0,green,60.07237434387207,red,7.590224593877793,light green,37.634435296058655,red,9.38909277319908,red,0.0,light green,46.64337635040283,red,5.7352203875780114,red,0.0,green,59.74296927452088,pink,16.423027217388153,light green,41.39963388442993,light green,37.5824213027954,light green,36.6045504808426,red,0.0,red,2.1529123187065125,green,84.3755841255188,red,0.0
25,James Maddison,Leicester,15.180305896424933,18.60811690529508,38,31,0.5579843052795955,1.752658081906182,8.774445418800626,12.1117288512843,14.16570810335023,14.906152550663267,17.09944318447794,22.78961113521031,25.206272091184342,25.206272091184342,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,21.4127031820161,19.369966217449733,20.390893944672175,20.882615127733775,18.6893244939191,14.958236579384122,14.958236579384122,17.085793295076915,20.389850118330546,21.359971910715103,18.518622405827045,24.070559521870955,25.135854498616286,27.638184146157332,21.89929269786392,16.970647206263884,14.70597894596202,14.472421471561704,11.056693217584066,9.991398240838732,5.800805985927582,10.62435997383935,13.625199241297585,14.859728940895625,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,3.9058901369571686,red,8.362716436386107,white,,light green,49.15251135826111,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,23.36098402738571,pink,14.377854764461516,red,5.183111131191254,pink,15.353034436702726,light green,43.73706579208374,white,,light green,25.279343128204346,pink,22.597528994083405,red,9.061825275421144,pink,21.524348855018612,red,8.625159412622452,red,0.0,pink,17.619450390338898,light green,40.17224013805389,light green,45.72592675685882,pink,15.852677822113035,red,1.6349023208022118,light green,47.48871922492981,red,7.457064837217331,light green,35.13575792312622,red,0.0,pink,11.22540831565857,red,0.0,red,0.0,pink,23.57862144708633,red,0.0,red,5.801612138748169,light green,33.764877915382385,light green,32.23128318786621,red,8.641707897186281
26,James Ward-Prowse,Southampton,15.16196702754027,15.16196702754027,38,38,14.596479918275561,15.565997255699974,16.346069957528794,11.48191328559603,17.50718823501042,16.81013208414827,17.214189283549786,13.041001265602452,10.823504307440349,10.823504307440349,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,10.745782724448613,9.96927342244557,20.48982365855149,20.517130568623543,20.252425063933646,20.252425063933646,20.01458616661174,22.00100664049387,31.445183791220188,25.46650626297508,15.75142525668655,15.730446151324681,15.032692785773959,15.032692785773959,14.55787792801857,6.525245308876038,7.4875302612781525,7.180339843034744,11.85559087565967,12.285959507737841,12.63910313802106,16.180201034460747,14.768656502876963,pink,10.40072962641716,red,6.937449425458907,light green,34.04909670352936,red,5.109383165836334,red,9.72917228937149,red,0.0,light green,35.949528217315674,pink,17.18735098838806,white,,pink,12.39795833826065,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,light green,47.28630781173706,red,4.84977923333645,red,2.8284003958106037,red,6.7372120916843405,white,,red,1.664872281253338,pink,11.853907257318495,red,0.0,light green,41.85074269771576,green,78.49363088607787,red,3.019548766314984,red,4.884273558855057,red,0.0,light green,25.758850574493408,green,66.10924005508423,red,0.0,pink,10.488063842058182,red,2.872695028781891,red,0.0,red,0.0,pink,22.435146570205692,red,9.880811721086502,red,6.735994666814804,red,8.337730914354324,light green,35.599452257156365,red,3.0125804245471954,red,2.4720054119825363,light green,47.22283184528351,red,0.0
