,Name,Team,Threat per fixture adj,Threat per game adj,Team games,Played,Threat GW47 adj 7 - average,Threat GW46 adj 7 - average,Threat GW45 adj 7 - average,Threat GW44 adj 7 - average,Threat GW43 adj 7 - average,Threat GW42 adj 7 - average,Threat GW41 adj 7 - average,Threat GW40 adj 7 - average,Threat GW39 adj* 7 - average,Threat GW39 adj 7 - average,Threat GW38 adj 7 - average,Threat GW37 adj 7 - average,Threat GW36 adj 7 - average,Threat GW35 adj 7 - average,Threat GW34 adj 7 - average,Threat GW33 adj 7 - average,Threat GW32 adj 7 - average,Threat GW31 adj 7 - average,Threat GW30 adj 7 - average,Threat GW29 adj 7 - average,Threat GW28 adj 7 - average,Threat GW27 adj 7 - average,Threat GW26 adj 7 - average,Threat GW25 adj 7 - average,Threat GW24 adj* 7 - average,Threat GW24 adj 7 - average,Threat GW23 adj 7 - average,Threat GW22 adj 7 - average,Threat GW21 adj 7 - average,Threat GW20 adj 7 - average,Threat GW19 adj 7 - average,Threat GW18 adj 7 - average,Threat GW17 adj 7 - average,Threat GW16 adj 7 - average,Threat GW15 adj 7 - average,Threat GW14 adj 7 - average,Threat GW13 adj 7 - average,Threat GW12 adj 7 - average,Threat GW11 adj 7 - average,Threat GW10 adj 7 - average,Threat GW9 adj 7 - average,Threat GW8 adj 7 - average,Threat GW7 adj 7 - average,Threat GW47 adj color,Threat GW47 adj,Threat GW46 adj color,Threat GW46 adj,Threat GW45 adj color,Threat GW45 adj,Threat GW44 adj color,Threat GW44 adj,Threat GW43 adj color,Threat GW43 adj,Threat GW42 adj color,Threat GW42 adj,Threat GW41 adj color,Threat GW41 adj,Threat GW40 adj color,Threat GW40 adj,Threat GW39 adj* color,Threat GW39 adj*,Threat GW39 adj color,Threat GW39 adj,Threat GW38 adj color,Threat GW38 adj,Threat GW37 adj color,Threat GW37 adj,Threat GW36 adj color,Threat GW36 adj,Threat GW35 adj color,Threat GW35 adj,Threat GW34 adj color,Threat GW34 adj,Threat GW33 adj color,Threat GW33 adj,Threat GW32 adj color,Threat GW32 adj,Threat GW31 adj color,Threat GW31 adj,Threat GW30 adj color,Threat GW30 adj,Threat GW29 adj color,Threat GW29 adj,Threat GW28 adj color,Threat GW28 adj,Threat GW27 adj color,Threat GW27 adj,Threat GW26 adj color,Threat GW26 adj,Threat GW25 adj color,Threat GW25 adj,Threat GW24 adj* color,Threat GW24 adj*,Threat GW24 adj color,Threat GW24 adj,Threat GW23 adj color,Threat GW23 adj,Threat GW22 adj color,Threat GW22 adj,Threat GW21 adj color,Threat GW21 adj,Threat GW20 adj color,Threat GW20 adj,Threat GW19 adj color,Threat GW19 adj,Threat GW18 adj color,Threat GW18 adj,Threat GW17 adj color,Threat GW17 adj,Threat GW16 adj color,Threat GW16 adj,Threat GW15 adj color,Threat GW15 adj,Threat GW14 adj color,Threat GW14 adj,Threat GW13 adj color,Threat GW13 adj,Threat GW12 adj color,Threat GW12 adj,Threat GW11 adj color,Threat GW11 adj,Threat GW10 adj color,Threat GW10 adj,Threat GW9 adj color,Threat GW9 adj,Threat GW8 adj color,Threat GW8 adj,Threat GW7 adj color,Threat GW7 adj,Threat GW6 adj color,Threat GW6 adj,Threat GW5 adj color,Threat GW5 adj,Threat GW4 adj color,Threat GW4 adj,Threat GW3 adj color,Threat GW3 adj,Threat GW2 adj color,Threat GW2 adj,Threat GW1 adj color,Threat GW1 adj
16,Michail Antonio,West Ham,34.84080730984917,55.16461157392785,38,24,102.13405697602239,104.66611606849476,83.23698512026247,92.9856876745346,74.4863236187969,66.24241550749336,60.38679246430142,42.61248831410456,36.05502060416599,36.05502060416599,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,39.5566922294209,23.860680924691653,10.886571066739979,10.886571066739979,9.744260038331266,7.466695642582069,9.179456907639883,7.4757958512747615,7.4757958512747615,26.019957355866893,28.488923361848915,27.963019265307302,24.85559835493251,24.85559835493251,23.142837089874696,21.01312751057415,21.01312751057415,2.4689660059820198,0.0,0.0,0.0,5.838164394548289,12.066971822968243,12.066971822968243,light green,28.177860322263342,green,152.3258097105013,light green,41.63116125319974,green,220.31431739582564,green,57.70735677912487,green,52.6668671769959,green,162.1150261942459,light green,45.90227396956995,white,,red,2.3218930728752953,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,109.87207913310473,green,90.81876900566174,red,0.0,pink,11.677505874652272,light green,37.694897142867895,red,0.0,light green,26.833594449659678,red,0.0,red,0.0,red,0.0,red,3.6813286757912915,pink,21.751946372623514,white,,pink,11.989328855404692,pink,14.907967055103828,red,0.0,green,129.8091305321449,pink,17.28276204187414,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,40.867150761838026,light green,43.60165199893968,red,0.0
17,Anthony Martial,Man Utd,34.637926989698485,41.13253830026695,38,32,20.184217388540905,41.655493497533385,45.998975620598735,64.90210198011751,59.48833808564683,63.82126404198626,64.31281241415226,64.31281241415226,46.66548172807898,46.66548172807898,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,47.53385805778974,29.056082980246305,27.505872576687405,34.75815851107013,38.26676846679459,40.82459603984813,40.82459603984813,36.16819194854057,33.606396144886425,27.384461342528972,36.10657420136529,23.151548063109765,19.300532578719217,16.976407793941988,41.42037957522225,36.96670666743677,36.96670666743677,28.244593808600456,27.55761819905853,25.233286772506442,24.999583984230128,3.9429436516197325,6.262239580126447,20.736843180506884,red,9.716496099367687,pink,12.625271810644591,light green,40.57608464267481,light green,48.74782008620704,pink,14.397528999527038,pink,15.226320081365152,red,0.0,green,160.01542886231505,white,,light green,43.02964667210206,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,172.89796915930617,pink,10.851472824912312,light green,44.728010693903116,pink,18.667158686527152,red,0.0,white,,light green,36.48411405980204,light green,49.108280980077375,light green,43.55354361650215,red,0.0,green,95.49401223458216,light green,43.227428376598425,pink,17.90479301137482,red,3.8892854206490344,light green,31.175710354498396,red,0.0,green,61.0547900118542,red,4.8088292667934684,pink,16.2703199858646,red,1.6359195179342159,green,174.9970878896109,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,27.600605561338128,pink,16.235071499547008,green,101.32222520266303
18,Teemu Pukki,Norwich,32.92299892144499,34.75205441708082,38,36,8.262427130626495,1.9193965908931037,4.564053236431013,13.813145467723112,15.497509938464656,19.5997966444778,21.00575724432695,28.3520870559495,41.731737680387745,41.731737680387745,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,53.425694446524055,44.176602215231945,43.4220844457344,38.883518479203175,38.351599393644975,48.542637380669376,48.542637380669376,48.378610584974794,37.138489844858455,42.25267168141337,42.494005595805405,43.975760816121564,44.81700442656183,29.202621407050827,26.843333993693683,24.51145791557393,21.12085767376084,19.947425401512014,24.507750093769996,40.774256533273274,39.42521395396874,31.32124277288284,43.64308364473639,51.01854370998158,light green,44.40121377813374,red,0.0,red,0.0,red,5.896446311514804,red,3.0539548236265484,red,4.485375001110374,red,0.0,red,0.0,white,,pink,18.512596518765363,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,64.7436456190447,pink,17.686997606705603,light green,31.76996176571856,pink,14.327099200054409,green,51.42430868135786,white,,green,93.65755437106768,green,100.37029388171953,red,0.0,pink,12.405373220222685,red,0.0,pink,10.603665601147085,green,122.76157459052865,green,92.50936680120559,pink,21.689448700905185,light green,35.79927285588438,pink,14.09471062096689,pink,10.372286542213068,pink,16.492370874228957,pink,13.46089345395175,green,75.99435490770556,red,5.36631615406688,pink,12.065071163192762,red,5.880684715225119,light green,42.294559388018946,green,130.35791595075187,red,4.017595398820052,pink,19.266556640104245,green,91.61920225704172,green,63.6932916199091
19,Harry Kane,Spurs,32.63458574816788,42.76256063553032,38,29,48.53486936117018,67.18728800178864,59.185591420395916,42.60003059989474,33.36156656513218,32.365393826565565,30.831963847373466,20.593232821049106,0.7755767470993813,0.7755767470993813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2575533948527324,13.735363693417682,17.624152320701256,20.903782708818547,20.903782708818547,22.953266557531073,25.99569191466359,27.935746624733813,31.34060003651351,24.841084358420193,28.303430611280127,25.02380022316283,34.921654576743116,32.98850963340131,32.11928440552346,34.45235856651363,43.03022008834342,36.08422552163555,47.86598528891283,41.02439350928944,40.045086800550855,47.97604656329194,red,8.156662033318783,green,61.440913299444745,green,116.09892574350829,green,64.66924824333793,red,6.97320916996627,pink,10.734009854344682,green,71.67111718427053,green,138.7235925176481,white,,red,5.429037229695669,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,pink,15.802873763969126,green,80.34467208995464,light green,27.22152039098502,pink,22.957412716821036,pink,14.346386940987694,pink,21.296977499927607,pink,13.580382970491579,light green,39.636847646427,light green,34.84806234330141,green,51.45794416100454,red,0.0,green,83.63136741604968,red,7.764962896534938,red,7.49580637534667,green,55.968366773358184,green,94.89309299610993,red,2.8359821940494787,green,82.47231837094094,light green,35.74022495868595,red,0.9098159353648598,green,63.01252471453421
20,Diogo Jota,Wolves,31.004073030220386,34.65161103377573,38,34,23.607368818887007,22.46794494147222,23.302154326660563,21.603701825130663,26.686551329670003,42.43144106052605,42.53303363593134,45.01287296261379,58.71572165880952,58.71572165880952,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.88151227362118,57.10727248084387,38.45306653947743,21.720634793522702,32.348473110182354,28.213060411981747,28.213060411981747,17.38151428883663,37.38993021645188,38.85867960152838,40.45465161322415,41.474335118427696,38.08828065306849,46.041395261483025,49.38485301539491,29.37643708777966,27.90768770270316,25.72153539772834,32.58719981695312,24.97336311615037,15.70841422878361,12.4296823569735,12.4296823569735,19.218367239268314,red,7.975967141903495,red,0.0,pink,17.308846060150536,green,99.13075711074313,pink,12.871820777780224,red,7.1923370883389435,pink,20.77185355329271,red,0.0,white,,red,5.839465696318395,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,5.4196785494412385,green,134.7107036425185,green,123.08604889377257,red,7.903485116175944,light green,38.1307288400699,white,,green,95.91994087337017,red,0.0,red,0.0,red,4.1312620529534225,red,5.959026672089479,green,82.29835333279351,red,9.182839952665647,pink,20.099118011354363,green,140.05891149330677,pink,10.281245695535489,pink,15.30306613482376,pink,13.096811208514326,green,58.59597207527909,green,64.85464221156732,light green,43.503322288737614,red,0.0,red,0.0,red,0.0,green,61.15646214308779,red,5.299115169659851,red,0.0,pink,20.552199186066847,red,0.0,light green,47.52079417606371
21,Troy Deeney,Watford,29.51908546481685,41.54537954307557,38,27,45.61572320329318,28.61282074190121,29.695045118220246,26.338761514675635,24.236547286070287,24.236547286070287,24.702856144791667,24.304438740029006,37.55287931951376,37.55287931951376,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,54.97397538399001,57.02569227445292,36.040332433910194,55.878343984289245,56.840944354105446,80.64856623720311,80.64856623720311,66.43451556473146,48.75308862364142,46.79653495171344,46.79653495171344,26.95852340133439,25.529614172796805,1.7219922896991318,1.7219922896991318,0.9000987899938966,0.0,0.0,0.0,0.0,0.0,0.0,7.416858749817356,7.95574348163844,green,125.77958788065217,red,0.0,light green,29.128534225024946,green,161.61301848403653,red,0.0,red,0.0,red,2.788921833338644,red,6.759270650908365,white,,red,7.575570634233263,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,5.634549000212645,green,146.8975188837991,red,0.0,red,3.2641620110496565,red,0.0,white,,green,99.49835470730163,green,129.52324308556697,pink,19.996567233453113,red,0.0,green,138.86608085265334,pink,10.002364599763105,green,166.6533531816837,red,0.0,red,5.753254497936645,red,6.300691529957276,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,51.91801124872149,red,3.772193122747587
22,Richarlison de Andrade,Everton,29.01526272648125,30.627221766841316,38,36,11.389357112507623,11.040756468482769,16.186474072715274,17.385481029809362,37.1207248379468,46.2678374347825,49.533498984580085,47.08072758377619,45.67161548046948,45.67161548046948,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,39.89361935857411,44.25056574801226,37.71007733112604,26.176391714231205,23.167891551426262,23.057973483540984,23.057973483540984,23.057973483540984,35.623368619752235,36.799049974351895,36.39986710351839,35.51795456701085,40.822607153547345,42.77137046829288,45.24768709547125,35.027302318103295,29.28798861443566,18.574730380912474,24.364981654080648,20.789810837375864,26.564745335818685,24.28731287449794,26.33696191419019,26.917050855243552,pink,12.303989231320957,red,4.425949623639993,red,3.3690911983572494,red,0.0,light green,28.504195455811015,red,2.884384173107836,light green,28.237890105316303,red,9.863784723146994,white,,light green,40.445972853267506,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,11.762139898015894,green,138.14670665696207,green,92.53398363366088,light green,25.744015021690924,pink,11.068490299689044,white,,red,0.0,red,0.0,light green,42.26076462408291,green,92.36328773875847,pink,11.79818431539709,red,4.6845138820563,pink,10.299063824492102,red,0.0,green,87.95776595347876,green,50.49053410628058,green,89.56900764292389,red,5.62479655984432,light green,41.81708198781175,pink,23.940407027710798,pink,17.334216390248642,pink,16.415072511903077,pink,10.315338180607174,pink,14.576200008261543,light green,46.156555472021566,pink,16.790886270878254,green,64.36494851681056,red,1.392189161003403,light green,30.76261578974883,pink,14.37596076798069
23,Callum Wilson,Bournemouth,27.106487885993783,29.429901133364677,38,35,19.44045214082456,13.98689642764492,12.90931760358178,18.801277922772353,23.552918172891026,30.396881017972753,37.91236678100761,41.43706267198247,53.0020412919882,53.0020412919882,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,52.93022766892373,40.014177372858775,35.262537122740106,25.82947323402532,19.635526360380595,16.110830469405744,16.110830469405744,4.545851849400004,3.7730116471553927,1.8706534275208797,2.7803208809126643,4.665372695685899,4.012369343806162,6.156170226222555,6.156170226222555,6.895297928370863,7.570195406993293,24.028874903540792,28.391569230197454,41.09410367748146,43.995461006734935,51.80632193556938,51.572049313231524,62.5909649776173,light green,38.17488999225748,pink,13.455628545605547,green,62.48513737556229,red,0.0,pink,21.9675090723466,red,0.0,red,0.0,red,0.0,white,,red,5.912576777163565,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,103.72885960989629,light green,33.26148175083071,green,69.87524898791871,green,52.60840034124399,pink,24.67287123682397,white,,green,80.95485034004017,red,5.409881415712279,pink,13.316507537441593,red,0.0,red,3.8438017669152154,red,9.250772225730943,red,0.0,red,0.0,red,0.0,red,0.0,red,6.367672173742492,pink,17.039164470327858,red,4.679748762572786,pink,15.006606176914747,red,0.0,red,5.173893915038156,red,4.724282350357018,green,121.57842864957499,light green,47.57802475692447,green,93.59748989356085,light green,35.316107481689045,green,54.67602650184114,red,3.5339855586732623,green,81.8566920010573
24,Heung-Min Son,Spurs,24.882914220499938,31.518358012633254,38,30,21.087375692624907,20.873305995066413,24.038048363848134,22.93729784130955,11.104382730479626,9.791351418527167,28.418479790449176,36.0096789083828,48.98408756398542,48.98408756398542,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,44.84326019900907,48.89434994739223,48.89434994739223,48.89434994739223,26.886741117256072,20.049721166957056,20.049721166957056,8.707877392719237,16.436986733525963,13.9227348842029,16.631298263239046,20.144809337023585,31.308000321246258,30.895637790867195,40.40941984385312,30.988081806993982,29.45124390793389,26.885372648236576,30.285881469178864,23.30475287645046,24.956260735589375,15.889916703816992,15.312101804532727,15.312101804532727,red,1.4984878829094355,pink,22.722900140719144,red,7.705253657770106,green,82.83040577580947,red,9.191219183667204,pink,23.663363207498996,red,0.0,red,0.0,white,,light green,44.87609672219118,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,green,154.05326181095305,green,53.13839382553539,white,,green,90.8208605892183,pink,15.890305167356757,light green,28.357628238682096,red,0.0,red,0.0,red,0.0,red,5.2792541734422285,pink,11.427954169553578,green,69.99407055300382,pink,10.757865293420677,pink,18.959943653253017,pink,24.594577516491764,green,78.14233688955872,red,2.392716460788784,green,78.02442854045505,red,4.044704294989859,red,0.0,red,0.9988448353718639,light green,48.398139263087785,light green,29.27443674045985,pink,13.953271474761188,pink,14.560020318048391,red,0.0,red,0.0
25,Alexandre Lacazette,Arsenal,23.698487727163478,30.018084454407074,38,30,32.96673488829136,37.36005684045095,39.12856612207598,26.46399308000127,32.54607042480877,25.974941371365226,21.52561293502976,24.31641850369689,19.923096551537306,19.420676943479496,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,34.17699207336309,33.07485107604292,33.07485107604292,33.07485107604292,31.4885248999336,25.192537896684097,25.192537896684097,25.192537896684097,23.926448223116886,9.676528329559712,6.076549589051958,15.592281779120142,24.85844278315965,29.290591768104985,32.58388346947235,32.58388346947235,32.07748823314593,30.491255227907235,20.975523037839054,7.725440686312699,10.810757179687458,7.517465478320099,13.589358617885576,13.589358617885576,red,0.0,red,0.0,green,88.65201129452296,red,1.4439277878138248,light green,45.997903374104766,green,70.13703171952145,pink,24.536270042076566,light green,30.7532536651171,pink,12.379564971375178,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,44.018469201466296,white,,red,0.0,light green,38.99173266517317,light green,44.07190902274651,white,,red,0.0,red,8.862627714970507,green,103.29420590918514,light green,36.303482220225106,red,0.0,light green,27.887449432407948,red,0.0,red,0.0,red,0.0,red,3.5447666542849214,pink,11.103631036670837,green,66.61012533047729,green,92.75057646068448,light green,31.02504289461738,pink,23.053041909571512,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,green,52.62225834824069,red,0.0,light green,42.50325197695834,red,0.0
