index,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
3919,0,3,28,0,0.8,335,27,1,1,11.3,36.0,2022-08-22T19:00:00Z,85,Marcus Rashford,12,0,0,0,Midfielder,0,3,0,442943,14,1,2,76.0,10,-457103,15447,472550,63,True,0
3920,0,0,4,1,3.8,335,39,0,0,2.6,4.4,2022-08-27T11:30:00Z,90,Marcus Rashford,17,0,0,0,Midfielder,0,4,0,580997,14,1,0,18.0,3,95534,172188,76654,63,False,0
3921,1,0,16,1,30.7,335,46,0,0,7.6,19.0,2022-09-01T19:00:00Z,86,Marcus Rashford,10,0,0,0,Midfielder,0,5,0,603348,14,1,0,26.0,6,8964,94697,85733,63,False,0
3922,1,3,57,0,21.6,335,56,1,2,13.3,85.0,2022-09-04T15:30:00Z,79,Marcus Rashford,1,0,0,0,Midfielder,0,6,0,791377,14,1,3,26.0,18,164424,237780,73356,64,True,0
3923,0,0,4,0,0.8,335,88,4,0,0.3,0.4,2022-10-02T13:00:00Z,58,Marcus Rashford,13,0,0,0,Midfielder,0,9,0,1458264,14,3,6,2.0,1,-198805,124030,322835,66,False,0
3924,0,0,14,0,21.6,335,96,1,0,3.5,10.8,2022-10-09T18:00:00Z,90,Marcus Rashford,8,0,0,0,Midfielder,0,10,0,1606429,14,2,1,3.0,2,122787,285526,162739,65,False,0
3925,0,0,3,0,11.9,335,107,0,0,2.0,0.2,2022-10-16T13:00:00Z,18,Marcus Rashford,15,0,0,0,Midfielder,0,11,0,1710049,14,0,0,8.0,1,94753,187323,92570,65,True,0
3926,0,0,3,0,1.8,336,9,0,0,0.2,0.4,2022-08-07T13:00:00Z,12,Donny van de Beek,5,0,0,0,Midfielder,0,1,0,46618,14,2,1,0.0,1,0,0,0,55,True,0
3927,0,0,3,0,0.1,336,13,0,0,0.0,0.2,2022-08-13T16:30:00Z,3,Donny van de Beek,4,0,0,0,Midfielder,0,2,0,48188,14,0,4,0.0,1,-7667,2817,10484,55,False,0
3928,0,0,2,0,0.3,336,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,4,Donny van de Beek,12,0,0,0,Midfielder,0,3,0,36990,14,1,2,0.0,1,-12912,1306,14218,54,True,0
3929,0,0,0,0,0.0,336,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Donny van de Beek,17,0,0,0,Midfielder,0,4,0,31464,14,1,0,0.0,0,-7140,882,8022,53,False,0
3930,0,0,0,0,0.0,336,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Donny van de Beek,10,0,0,0,Midfielder,0,5,0,27556,14,1,0,0.0,0,-4702,587,5289,53,False,0
3931,0,0,0,0,0.0,336,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Donny van de Beek,1,0,0,0,Midfielder,0,6,0,25606,14,1,3,0.0,0,-2818,976,3794,52,True,0
3932,0,0,0,0,0.0,336,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Donny van de Beek,13,0,0,0,Midfielder,0,9,0,20542,14,3,6,0.0,0,-1365,56,1421,51,False,0
3933,0,0,0,0,0.0,336,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Donny van de Beek,8,0,0,0,Midfielder,0,10,0,19848,14,2,1,0.0,0,-845,225,1070,51,False,0
3934,0,0,0,0,0.0,336,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Donny van de Beek,15,0,0,0,Midfielder,0,11,0,19003,14,0,0,0.0,0,-874,24,898,51,True,0
3935,0,0,0,0,0.0,337,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Victor Lindelöf,5,0,0,0,Defender,0,1,0,20023,14,2,1,0.0,0,0,0,0,45,True,0
3936,0,0,0,0,0.0,337,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Victor Lindelöf,4,0,0,0,Defender,0,2,0,17907,14,0,4,0.0,0,-4786,578,5364,45,False,0
3937,0,0,0,0,0.0,337,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,Victor Lindelöf,12,0,0,0,Defender,0,3,0,11989,14,1,2,0.0,0,-6023,117,6140,44,True,0
3938,0,0,0,0,0.0,337,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Victor Lindelöf,17,0,0,0,Defender,0,4,0,9659,14,1,0,0.0,0,-2606,53,2659,44,False,0
3939,0,0,0,0,0.0,337,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Victor Lindelöf,10,0,0,0,Defender,0,5,0,8549,14,1,0,0.0,0,-1198,17,1215,44,False,0
3940,0,0,0,0,0.0,337,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Victor Lindelöf,1,0,0,0,Defender,0,6,0,8447,14,1,3,0.0,0,-341,325,666,43,True,0
3941,0,0,12,0,0.7,337,88,3,0,1.2,11.2,2022-10-02T13:00:00Z,50,Victor Lindelöf,13,0,0,0,Defender,0,9,0,8950,14,3,6,0.0,0,-39,271,310,43,False,0
3942,0,0,17,0,1.3,337,96,1,0,1.9,17.8,2022-10-09T18:00:00Z,90,Victor Lindelöf,8,0,0,0,Defender,0,10,0,9836,14,2,1,0.0,2,557,990,433,43,False,0
3943,0,0,0,0,0.0,337,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Victor Lindelöf,15,0,0,0,Defender,0,11,0,11188,14,0,0,0.0,0,999,1511,512,43,True,0
3944,0,0,1,0,2.1,338,9,2,0,2.7,0.0,2022-08-07T13:00:00Z,77,Scott McTominay,5,0,0,0,Midfielder,0,1,0,22964,14,2,1,26.0,1,0,0,0,50,True,1
3945,0,0,8,0,3.3,338,13,0,0,1.5,11.2,2022-08-13T16:30:00Z,45,Scott McTominay,4,0,0,0,Midfielder,0,2,0,25216,14,0,4,0.0,0,-2683,2387,5070,50,False,1
3946,0,0,14,0,0.5,338,27,1,0,1.4,13.0,2022-08-22T19:00:00Z,90,Scott McTominay,12,0,0,0,Midfielder,0,3,0,21148,14,1,2,0.0,2,-5578,1932,7510,49,True,0
3947,0,0,6,1,2.2,338,39,0,0,4.5,14.8,2022-08-27T11:30:00Z,90,Scott McTominay,17,0,0,0,Midfielder,0,4,0,20876,14,1,0,28.0,2,-1771,2156,3927,49,False,1
3948,0,0,13,1,12.0,338,46,0,0,2.5,13.0,2022-09-01T19:00:00Z,90,Scott McTominay,10,0,0,0,Midfielder,0,5,0,21389,14,1,0,0.0,3,-611,2089,2700,49,False,0
3949,0,0,7,0,2.2,338,56,1,0,2.3,16.4,2022-09-04T15:30:00Z,90,Scott McTominay,1,0,0,0,Midfielder,0,6,0,22654,14,1,3,4.0,1,32,2785,2753,49,True,1
3950,0,0,10,0,2.0,338,88,4,0,1.8,16.2,2022-10-02T13:00:00Z,58,Scott McTominay,13,0,0,0,Midfielder,0,9,0,25869,14,3,6,0.0,1,496,2257,1761,49,False,0
3951,0,0,-1,0,0.0,338,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,7,Scott McTominay,8,0,0,0,Midfielder,0,10,0,25438,14,2,1,0.0,0,-851,1668,2519,49,False,1
3952,0,0,0,0,0.0,338,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Scott McTominay,15,0,0,0,Midfielder,0,11,0,22123,14,0,0,0.0,0,-3357,340,3697,49,True,0
3953,0,0,0,0,0.0,339,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Eric Bailly,5,0,0,0,Defender,0,1,0,140241,14,2,1,0.0,0,0,0,0,40,True,0
3954,0,0,0,0,0.0,339,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Eric Bailly,4,0,0,0,Defender,0,2,0,153773,14,0,4,0.0,0,-4935,10900,15835,40,False,0
3955,0,0,0,0,0.0,339,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,Eric Bailly,12,0,0,0,Defender,0,3,0,143539,14,1,2,0.0,0,-14447,7061,21508,40,True,0
3956,0,0,0,0,0.0,339,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Eric Bailly,17,0,0,0,Defender,0,4,0,120197,14,1,0,0.0,0,-25038,2507,27545,40,False,0
3957,0,0,0,0,0.0,339,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Eric Bailly,10,0,0,0,Defender,0,5,0,95570,14,1,0,0.0,0,-24940,0,24940,40,False,0
3958,0,0,0,0,0.0,339,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Eric Bailly,1,0,0,0,Defender,0,6,0,79720,14,1,3,0.0,0,-16189,0,16189,40,True,0
3959,0,0,0,0,0.0,339,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Eric Bailly,13,0,0,0,Defender,0,9,0,63145,14,3,6,0.0,0,-5361,0,5361,40,False,0
3960,0,0,0,0,0.0,339,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Eric Bailly,8,0,0,0,Defender,0,10,0,59101,14,2,1,0.0,0,-4048,0,4048,40,False,0
3961,0,0,0,0,0.0,339,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Eric Bailly,15,0,0,0,Defender,0,11,0,56484,14,0,0,0.0,0,-2685,0,2685,40,True,0
3962,0,0,13,0,24.0,340,9,2,0,4.3,7.0,2022-08-07T13:00:00Z,89,Jadon Sancho,5,0,0,0,Midfielder,0,1,0,817327,14,2,1,12.0,2,0,0,0,75,True,0
3963,0,0,8,0,25.1,340,13,4,0,4.1,6.2,2022-08-13T16:30:00Z,59,Jadon Sancho,4,0,0,0,Midfielder,0,2,0,766070,14,0,4,10.0,1,-117541,22519,140060,75,False,0
3964,0,2,27,1,14.9,340,27,0,1,7.7,39.0,2022-08-22T19:00:00Z,70,Jadon Sancho,12,0,0,0,Midfielder,0,3,0,434332,14,1,2,23.0,10,-340703,7323,348026,73,True,0
3965,0,0,8,1,3.7,340,39,0,0,1.6,6.4,2022-08-27T11:30:00Z,67,Jadon Sancho,17,0,0,0,Midfielder,0,4,0,523518,14,1,0,6.0,3,42704,93570,50866,73,False,0
3966,0,2,27,1,3.3,340,46,0,1,8.0,35.2,2022-09-01T19:00:00Z,67,Jadon Sancho,10,0,0,0,Midfielder,0,5,0,515925,14,1,0,41.0,10,-23704,44147,67851,73,False,0
3967,0,0,3,0,2.5,340,56,1,0,2.2,2.6,2022-09-04T15:30:00Z,66,Jadon Sancho,1,0,0,0,Midfielder,0,6,0,682077,14,1,3,17.0,2,124995,168783,43788,73,True,0
3968,0,0,5,0,25.3,340,88,5,0,3.4,4.8,2022-10-02T13:00:00Z,69,Jadon Sancho,13,0,0,0,Midfielder,0,9,0,726111,14,3,6,4.0,2,25637,73753,48116,73,False,0
3969,0,0,0,0,0.0,340,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Jadon Sancho,8,0,0,0,Midfielder,0,10,0,636452,14,2,1,0.0,0,-91087,18335,109422,73,False,0
3970,0,0,15,1,29.6,340,107,0,0,5.3,6.6,2022-10-16T13:00:00Z,90,Jadon Sancho,15,0,0,0,Midfielder,0,11,0,554104,14,0,0,17.0,3,-85391,5689,91080,73,True,0
3971,0,0,0,0,0.0,341,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Aaron Wan-Bissaka,5,0,0,0,Defender,0,1,0,32219,14,2,1,0.0,0,0,0,0,45,True,0
3972,0,0,0,0,0.0,341,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Aaron Wan-Bissaka,4,0,0,0,Defender,0,2,0,33441,14,0,4,0.0,0,-5492,1464,6956,45,False,0
3973,0,0,4,0,0.0,341,27,0,0,0.3,3.0,2022-08-22T19:00:00Z,4,Aaron Wan-Bissaka,12,0,0,0,Defender,0,3,0,28886,14,1,2,0.0,1,-6303,1497,7800,44,True,0
3974,0,0,0,0,0.0,341,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Aaron Wan-Bissaka,17,0,0,0,Defender,0,4,0,27173,14,1,0,0.0,0,-3156,1035,4191,44,False,0
3975,0,0,0,0,0.0,341,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Aaron Wan-Bissaka,10,0,0,0,Defender,0,5,0,25870,14,1,0,0.0,0,-2284,1202,3486,43,False,0
3976,0,0,0,0,0.0,341,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Aaron Wan-Bissaka,1,0,0,0,Defender,0,6,0,24011,14,1,3,0.0,0,-2601,1507,4108,43,True,0
3977,0,0,0,0,0.0,341,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Aaron Wan-Bissaka,13,0,0,0,Defender,0,9,0,20978,14,3,6,0.0,0,-425,459,884,43,False,0
3978,0,0,0,0,0.0,341,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Aaron Wan-Bissaka,8,0,0,0,Defender,0,10,0,20114,14,2,1,0.0,0,-1050,317,1367,43,False,0
3979,0,0,0,0,0.0,341,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Aaron Wan-Bissaka,15,0,0,0,Defender,0,11,0,18882,14,0,0,0.0,0,-1281,35,1316,43,True,0
3980,0,0,10,0,27.6,342,9,2,0,10.1,17.8,2022-08-07T13:00:00Z,90,Diogo Dalot Teixeira,5,0,0,0,Defender,0,1,0,370352,14,2,1,56.0,1,0,0,0,45,True,0
3981,0,0,12,0,31.6,342,13,4,0,7.1,16.2,2022-08-13T16:30:00Z,90,Diogo Dalot Teixeira,4,0,0,0,Defender,0,2,0,372455,14,0,4,23.0,0,-20653,20532,41185,45,False,0
3982,0,0,12,0,20.7,342,27,1,0,5.1,20.4,2022-08-22T19:00:00Z,85,Diogo Dalot Teixeira,12,0,0,0,Defender,0,3,0,254053,14,1,2,10.0,1,-119847,6410,126257,44,True,1
3983,1,3,35,1,29.8,342,39,0,0,8.1,46.8,2022-08-27T11:30:00Z,90,Diogo Dalot Teixeira,17,0,0,0,Defender,0,4,0,243300,14,1,0,4.0,11,-18642,17306,35948,44,False,1
3984,0,3,29,1,12.1,342,46,0,0,3.1,15.2,2022-09-01T19:00:00Z,90,Diogo Dalot Teixeira,10,0,0,0,Defender,0,5,0,385006,14,1,0,4.0,8,120196,141835,21639,44,False,1
3985,0,0,12,0,15.4,342,56,1,0,3.4,14.4,2022-09-04T15:30:00Z,90,Diogo Dalot Teixeira,1,0,0,0,Defender,0,6,0,554731,14,1,3,4.0,2,153344,186715,33371,44,True,0
3986,0,0,11,0,12.7,342,88,6,0,2.6,13.0,2022-10-02T13:00:00Z,90,Diogo Dalot Teixeira,13,0,0,0,Defender,0,9,0,803887,14,3,6,0.0,-2,89363,139237,49874,45,False,1
3987,0,0,13,0,3.2,342,96,1,0,4.3,21.8,2022-10-09T18:00:00Z,90,Diogo Dalot Teixeira,8,0,0,0,Defender,0,10,0,852123,14,2,1,18.0,2,42697,95197,52500,45,False,0
3988,0,3,32,1,28.3,342,107,0,0,4.9,19.0,2022-10-16T13:00:00Z,90,Diogo Dalot Teixeira,15,0,0,0,Defender,0,11,0,881184,14,0,0,2.0,9,24602,58809,34207,45,True,0
3989,0,0,0,0,0.0,343,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Brandon Williams,5,0,0,0,Defender,0,1,0,215734,14,2,1,0.0,0,0,0,0,40,True,0
3990,0,0,0,0,0.0,343,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Brandon Williams,4,0,0,0,Defender,0,2,0,212404,14,0,4,0.0,0,-12929,4650,17579,40,False,0
3991,0,0,0,0,0.0,343,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,Brandon Williams,12,0,0,0,Defender,0,3,0,191895,14,1,2,0.0,0,-23847,4100,27947,40,True,0
3992,0,0,0,0,0.0,343,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Brandon Williams,17,0,0,0,Defender,0,4,0,178815,14,1,0,0.0,0,-16362,3120,19482,40,False,0
3993,0,0,0,0,0.0,343,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Brandon Williams,10,0,0,0,Defender,0,5,0,227307,14,1,0,0.0,0,29199,50238,21039,39,False,0
3994,0,0,0,0,0.0,343,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Brandon Williams,1,0,0,0,Defender,0,6,0,232122,14,1,3,0.0,0,1358,23594,22236,39,True,0
3995,0,0,0,0,0.0,343,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Brandon Williams,13,0,0,0,Defender,0,9,0,211187,14,3,6,0.0,0,-7992,4745,12737,39,False,0
3996,0,0,0,0,0.0,343,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Brandon Williams,8,0,0,0,Defender,0,10,0,192884,14,2,1,0.0,0,-17791,627,18418,39,False,0
3997,0,0,0,0,0.0,343,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Brandon Williams,15,0,0,0,Defender,0,11,0,182716,14,0,0,0.0,0,-10506,355,10861,39,True,0
3998,0,0,2,0,0.1,344,9,0,0,0.0,0.2,2022-08-07T13:00:00Z,1,Anthony Elanga,5,0,0,0,Midfielder,0,1,0,77705,14,2,1,0.0,1,0,0,0,50,True,0
3999,0,0,4,0,10.8,344,13,0,0,2.1,4.4,2022-08-13T16:30:00Z,30,Anthony Elanga,4,0,0,0,Midfielder,0,2,0,75015,14,0,4,6.0,1,-10409,4707,15116,50,False,0
4000,1,0,10,0,11.1,344,27,0,0,3.4,16.6,2022-08-22T19:00:00Z,45,Anthony Elanga,12,0,0,0,Midfielder,0,3,0,62160,14,1,2,6.0,4,-15361,3737,19098,49,True,0
4001,0,0,6,1,32.6,344,39,0,0,8.5,11.8,2022-08-27T11:30:00Z,79,Anthony Elanga,17,0,0,0,Midfielder,0,4,0,72794,14,1,0,41.0,3,5772,16476,10704,49,False,0
4002,0,0,0,0,2.0,344,46,0,0,0.9,0.8,2022-09-01T19:00:00Z,58,Anthony Elanga,10,0,0,0,Midfielder,0,5,0,88954,14,1,0,6.0,1,11666,22512,10846,49,False,0
4003,0,0,0,0,0.0,344,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Anthony Elanga,1,0,0,0,Midfielder,0,6,0,91082,14,1,3,0.0,0,-396,14374,14770,49,True,0
4004,0,0,0,0,0.0,344,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Anthony Elanga,13,0,0,0,Midfielder,0,9,0,69588,14,3,6,0.0,0,-5423,2158,7581,49,False,0
4005,0,0,0,0,0.0,344,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Anthony Elanga,8,0,0,0,Midfielder,0,10,0,62677,14,2,1,0.0,0,-7179,896,8075,49,False,0
4006,0,0,0,0,0.0,344,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Anthony Elanga,15,0,0,0,Midfielder,0,11,0,58635,14,0,0,0.0,0,-4378,629,5007,48,True,0
4007,0,0,0,0,0.0,345,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Anthony Martial,5,0,0,0,Forward,0,1,0,186351,14,2,1,0.0,0,0,0,0,70,True,0
4008,0,0,0,0,0.0,345,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Anthony Martial,4,0,0,0,Forward,0,2,0,96690,14,0,4,0.0,0,-90969,2232,93201,69,False,0
4009,1,0,19,0,24.0,345,27,1,0,5.4,24.4,2022-08-22T19:00:00Z,45,Anthony Martial,12,0,0,0,Forward,0,3,0,70663,14,1,2,6.0,4,-30600,1898,32498,69,True,0
4010,0,0,0,0,0.0,345,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Anthony Martial,17,0,0,0,Forward,0,4,0,95907,14,1,0,0.0,0,15982,39566,23584,69,False,0
4011,0,0,0,0,0.0,345,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Anthony Martial,10,0,0,0,Forward,0,5,0,75486,14,1,0,0.0,0,-20252,1583,21835,69,False,0
4012,0,0,0,0,0.0,345,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Anthony Martial,1,0,0,0,Forward,0,6,0,58896,14,1,3,0.0,0,-17639,676,18315,69,True,0
4013,0,1,50,0,0.8,345,88,2,2,12.1,66.2,2022-10-02T13:00:00Z,31,Anthony Martial,13,0,0,0,Forward,0,9,0,47571,14,3,6,54.0,10,-2129,806,2935,69,False,0
4014,1,0,16,0,14.3,345,96,1,0,3.3,16.6,2022-10-09T18:00:00Z,28,Anthony Martial,8,0,0,0,Forward,0,10,0,214579,14,2,1,2.0,4,155849,163803,7954,69,False,0
4015,0,0,0,0,0.0,345,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Anthony Martial,15,0,0,0,Forward,0,11,0,168966,14,0,0,0.0,0,-41685,22598,64283,69,True,0
4016,0,0,0,0,0.0,347,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Facundo Pellistri Rebollo,5,0,0,0,Midfielder,0,1,0,5452,14,2,1,0.0,0,0,0,0,45,True,0
4017,0,0,0,0,0.0,347,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Facundo Pellistri Rebollo,4,0,0,0,Midfielder,0,2,0,4645,14,0,4,0.0,0,-924,144,1068,45,False,0
4018,0,0,0,0,0.0,347,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,Facundo Pellistri Rebollo,12,0,0,0,Midfielder,0,3,0,3972,14,1,2,0.0,0,-762,259,1021,45,True,0
4019,0,0,0,0,0.0,347,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Facundo Pellistri Rebollo,17,0,0,0,Midfielder,0,4,0,3483,14,1,0,0.0,0,-575,242,817,44,False,0
4020,0,0,0,0,0.0,347,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Facundo Pellistri Rebollo,10,0,0,0,Midfielder,0,5,0,3402,14,1,0,0.0,0,-183,261,444,44,False,0
4021,0,0,0,0,0.0,347,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Facundo Pellistri Rebollo,1,0,0,0,Midfielder,0,6,0,3142,14,1,3,0.0,0,-279,111,390,44,True,0
4022,0,0,0,0,0.0,347,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Facundo Pellistri Rebollo,13,0,0,0,Midfielder,0,9,0,2771,14,3,6,0.0,0,-109,84,193,44,False,0
4023,0,0,0,0,0.0,347,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Facundo Pellistri Rebollo,8,0,0,0,Midfielder,0,10,0,2807,14,2,1,0.0,0,-35,99,134,44,False,0
4024,0,0,0,0,0.0,347,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Facundo Pellistri Rebollo,15,0,0,0,Midfielder,0,11,0,2799,14,0,0,0.0,0,-62,83,145,44,True,0
4025,0,0,0,0,0.0,348,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,Tom Heaton,5,0,0,0,Goalkeeper,0,1,0,41033,14,2,1,0.0,0,0,0,0,40,True,0
4026,0,0,0,0,0.0,348,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,Tom Heaton,4,0,0,0,Goalkeeper,0,2,0,45769,14,0,4,0.0,0,-327,1721,2048,40,False,0
4027,0,0,0,0,0.0,348,27,0,0,0.0,0.0,2022-08-22T19:00:00Z,0,Tom Heaton,12,0,0,0,Goalkeeper,0,3,0,46626,14,1,2,0.0,0,-832,1984,2816,40,True,0
4028,0,0,0,0,0.0,348,39,0,0,0.0,0.0,2022-08-27T11:30:00Z,0,Tom Heaton,17,0,0,0,Goalkeeper,0,4,0,46247,14,1,0,0.0,0,-1377,999,2376,40,False,0
4029,0,0,0,0,0.0,348,46,0,0,0.0,0.0,2022-09-01T19:00:00Z,0,Tom Heaton,10,0,0,0,Goalkeeper,0,5,0,45471,14,1,0,0.0,0,-1325,517,1842,40,False,0
4030,0,0,0,0,0.0,348,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Tom Heaton,1,0,0,0,Goalkeeper,0,6,0,44421,14,1,3,0.0,0,-1578,625,2203,40,True,0
4031,0,0,0,0,0.0,348,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Tom Heaton,13,0,0,0,Goalkeeper,0,9,0,41764,14,3,6,0.0,0,-927,316,1243,40,False,0
4032,0,0,0,0,0.0,348,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Tom Heaton,8,0,0,0,Goalkeeper,0,10,0,41099,14,2,1,0.0,0,-884,288,1172,40,False,0
4033,0,0,0,0,0.0,348,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Tom Heaton,15,0,0,0,Goalkeeper,0,11,0,43236,14,0,0,0.0,0,1396,2218,822,39,True,0
4034,0,0,0,0,0.0,355,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,Martin Dubravka,16,0,0,0,Goalkeeper,0,1,0,97650,15,0,2,0.0,0,0,0,0,45,True,0
4035,0,0,0,0,0.0,355,14,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Martin Dubravka,5,0,0,0,Goalkeeper,0,2,0,88301,15,0,0,0.0,0,-16191,1850,18041,45,False,0
4036,0,0,0,0,0.0,355,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,Martin Dubravka,13,0,0,0,Goalkeeper,0,3,0,80477,15,3,3,0.0,0,-10482,2482,12964,44,True,0
4037,0,0,0,0,0.0,355,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,Martin Dubravka,20,0,0,0,Goalkeeper,0,4,0,75541,15,1,1,0.0,0,-6765,1889,8654,44,False,0
4038,0,0,0,0,0.0,355,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,Martin Dubravka,12,0,0,0,Goalkeeper,0,5,0,71700,15,1,2,0.0,0,-4956,1023,5979,44,False,0
4039,0,0,0,0,0.0,355,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Martin Dubravka,1,0,0,0,Goalkeeper,0,6,0,67240,14,1,3,0.0,0,-5472,1402,6874,43,True,0
4040,0,0,0,0,0.0,355,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,Martin Dubravka,13,0,0,0,Goalkeeper,0,9,0,58124,14,3,6,0.0,0,-4063,392,4455,43,False,0
4041,0,0,0,0,0.0,355,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,Martin Dubravka,8,0,0,0,Goalkeeper,0,10,0,55102,14,2,1,0.0,0,-3211,255,3466,42,False,0
4042,0,0,0,0,0.0,355,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Martin Dubravka,15,0,0,0,Goalkeeper,0,11,0,53914,14,0,0,0.0,0,-1435,418,1853,42,True,0
4043,0,0,6,0,0.0,504,9,0,0,0.4,4.0,2022-08-07T13:00:00Z,1,Tyrell Malacia,5,0,0,0,Defender,0,1,0,192542,14,2,1,0.0,1,0,0,0,45,True,0
4044,0,0,4,0,6.8,504,13,0,0,2.4,9.2,2022-08-13T16:30:00Z,45,Tyrell Malacia,4,0,0,0,Defender,0,2,0,185107,14,0,4,8.0,1,-23169,5832,29001,45,False,0
4045,0,0,9,0,4.8,504,27,1,0,1.9,14.6,2022-08-22T19:00:00Z,90,Tyrell Malacia,12,0,0,0,Defender,0,3,0,159453,14,1,2,0.0,2,-30067,5897,35964,44,True,0
4046,0,2,30,1,2.2,504,39,0,0,2.5,20.4,2022-08-27T11:30:00Z,90,Tyrell Malacia,17,0,0,0,Defender,0,4,0,226312,14,1,0,2.0,8,46308,62706,16398,44,False,0
4047,0,0,16,1,2.6,504,46,0,0,1.3,6.0,2022-09-01T19:00:00Z,90,Tyrell Malacia,10,0,0,0,Defender,0,5,0,307242,14,1,0,4.0,5,63490,77116,13626,44,False,1
