chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,full_name
,,101582,0,0,-2,2,0,3,2.7,2.2,1,Frederico,1.7,299,False,,,53,101582.jpg,2.1,Rodrigues de Paula Santos,0.2,False,,a,13,1,35,21640,274,25869,529,0.3,6.6,Fred,1323,0,0,7,16,0,0,0,3,0,0,0,219,238.0,221.9,99.0,56.0,174,67,98,69,206,109,160,85,,,5.0,,,,Frederico Rodrigues de Paula Santos
100.0,100.0,106760,0,0,-1,1,1,2,5.9,5.4,3,Luke,4.9,300,False,,2021-01-10T23:30:24.238967Z,49,106760.jpg,3.3,Shaw,6.0,False,,a,13,1,63,588645,46950,237418,8703,1.0,12.9,Shaw,1483,0,4,5,22,1,0,0,5,0,0,11,365,330.4,556.7,119.0,100.8,110,44,13,3,180,43,52,7,1.0,,,,,,Luke Shaw
,,141746,0,0,10,-10,7,3,6.6,6.1,7,Bruno Miguel,5.6,302,True,,,115,141746.jpg,7.3,Borges Fernandes,59.2,False,,a,13,1,169,5185473,60099,1986649,11942,0.5,14.7,Fernandes,1925,13,11,8,25,0,0,1,4,0,0,25,605,907.4,994.7,817.0,272.1,1,1,1,1,11,5,1,1,2.0,,1.0,,1.0,,Bruno Miguel Borges Fernandes
100.0,100.0,148225,0,0,-3,3,2,4,4.1,3.6,0,Anthony,3.1,303,False,,2021-01-15T18:00:24.388868Z,87,148225.jpg,3.6,Martial,5.1,False,,a,13,1,65,1089198,7270,1553400,43479,0.4,7.5,Martial,1245,4,6,3,21,0,0,0,0,1,0,3,222,272.0,232.9,610.0,111.2,158,18,93,9,22,10,40,13,,,,,4.0,,Anthony Martial
0.0,0.0,156689,0,0,-2,2,0,3,0.0,0.0,0,Andreas,0.0,304,False,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,156689.jpg,0.0,Pereira,0.0,False,,u,13,1,0,967,0,5500,7,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,633,253,627,254,618,252,638,254,,,,,,,Andreas Pereira
,,172649,0,0,-3,3,0,1,1.0,0.5,0,Dean,0.0,305,False,,,52,172649.jpg,1.7,Henderson,1.3,False,,a,13,1,5,16517,134,140305,799,0.0,1.0,Henderson,225,0,0,0,3,0,0,0,1,0,11,0,38,65.2,0.0,0.0,6.5,353,23,650,69,646,68,399,23,,,,,,,Dean Henderson
100.0,100.0,176297,0,0,1,-1,2,3,5.0,4.5,5,Marcus,4.0,306,False,,2021-01-24T20:00:26.139298Z,96,176297.jpg,4.9,Rashford,12.5,False,,a,13,1,112,2240660,56761,1704222,31530,0.4,11.7,Rashford,1855,8,7,7,27,0,0,0,3,0,0,4,339,529.8,387.2,738.0,165.6,18,7,36,28,14,6,15,10,,,2.0,,2.0,,Marcus Rashford
100.0,100.0,180804,0,0,-3,3,0,2,1.1,0.6,0,Axel,0.1,307,False,,2020-09-11T11:00:09.121147Z,42,180804.jpg,0.3,Tuanzebe,0.1,False,,a,13,1,2,19170,204,17539,320,0.0,0.5,Tuanzebe,132,0,0,0,4,1,0,0,2,0,0,0,18,33.6,4.0,0.0,3.6,389,151,411,156,486,195,425,159,,,,,,,Axel Tuanzebe
100.0,100.0,184667,0,0,-2,2,0,2,3.7,3.2,1,Victor,2.7,308,False,,2021-01-20T23:30:18.271394Z,48,184667.jpg,3.6,Lindelöf,1.2,False,,a,13,1,62,153441,1348,211072,1831,0.6,12.9,Lindelöf,1505,1,1,6,19,0,0,0,0,0,0,1,312,332.4,73.4,52.0,45.8,108,42,233,54,288,95,209,63,,,,,,,Victor Lindelöf
100.0,100.0,195851,0,0,-1,1,1,3,4.1,3.6,8,Scott,3.1,309,False,,2021-01-30T22:30:21.150722Z,49,195851.jpg,3.2,McTominay,0.9,False,,a,13,1,64,181183,10358,146459,2684,0.6,13.1,McTominay,1231,4,1,4,17,0,0,0,0,0,0,4,272,370.2,171.8,114.0,65.6,81,26,139,91,188,98,121,67,,,,,,,Scott McTominay
75.0,75.0,197365,0,0,-1,1,0,2,1.7,1.4,0,Eric,1.3,310,False,Knock - 75% chance of playing,2021-02-05T14:00:21.445965Z,49,197365.jpg,2.7,Bailly,0.3,False,,d,13,1,19,69973,23,73113,2594,0.3,3.9,Bailly,548,0,0,2,11,0,0,0,2,0,0,4,119,126.0,5.1,20.0,15.2,278,108,406,153,350,127,347,122,,,,,,,Eric Bailly
,,200617,0,0,-3,3,0,3,1.9,1.4,0,Daniel,0.9,311,False,,,62,200617.jpg,2.4,James,0.2,False,,a,13,1,17,12710,95,30186,250,0.1,2.7,James,353,2,0,0,5,0,0,0,2,0,0,0,66,96.2,72.3,184.0,35.3,311,134,240,147,123,70,251,120,,,,,,,Daniel James
0.0,0.0,201084,0,0,-2,2,0,2,0.0,0.0,0,Timothy,0.0,312,False,Transferred to Bayer Leverkusen,2021-01-19T08:36:38.549138Z,43,201084.jpg,0.0,Fosu-Mensah,0.1,False,,u,13,1,0,5074,0,10119,81,0.0,0.0,Fosu-Mensah,80,0,0,0,2,0,0,0,1,0,0,0,17,17.8,30.5,16.0,6.4,421,164,328,111,361,134,401,148,,,,,,,Timothy Fosu-Mensah
100.0,100.0,214590,1,-1,1,-1,1,2,7.3,6.8,4,Aaron,6.3,313,False,,2020-12-22T16:30:17.008855Z,56,214590.jpg,4.4,Wan-Bissaka,15.4,False,,a,13,1,93,1282593,90224,1000906,14044,1.1,16.6,Wan-Bissaka,1890,2,3,8,25,0,0,0,1,0,0,8,451,513.6,257.0,117.0,88.6,23,2,78,18,184,45,67,12,,,,,,,Aaron Wan-Bissaka
0.0,0.0,216051,0,0,-2,2,0,2,0.0,0.0,0,José Diogo,0.0,314,False,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,216051.jpg,0.0,Dalot Teixeira,0.0,False,,u,13,1,0,463,0,3587,9,0.0,0.0,Dalot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,635,228,629,229,621,225,640,228,,,,,,,José Diogo Dalot Teixeira
100.0,100.0,220688,0,0,-5,5,0,3,3.1,2.6,2,Mason,2.1,315,False,,2020-11-07T15:00:20.967409Z,70,220688.jpg,2.2,Greenwood,1.9,False,,a,13,1,38,323173,1995,713573,1785,0.3,5.4,Greenwood,968,1,1,3,17,0,0,0,1,0,0,0,129,106.6,131.1,325.0,56.1,299,131,172,106,61,33,159,84,5.0,,,,,,Mason Greenwood
0.0,0.0,222677,0,0,-1,1,0,3,0.0,0.0,0,Tahith,0.0,316,False,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,44,222677.jpg,0.0,Chong,0.0,False,,u,13,1,0,799,0,1461,5,0.0,0.0,Chong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,564,212,552,214,535,210,573,215,,,,,,,Tahith Chong
0.0,0.0,232928,0,0,-1,1,0,3,0.0,0.0,0,James,0.0,317,False,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,232928.jpg,0.0,Garner,0.0,False,,u,13,1,0,2403,0,6845,19,0.0,0.0,Garner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,566,214,554,216,537,212,575,217,,,,,,,James Garner
100.0,100.0,232937,0,0,-3,3,0,2,1.0,0.5,0,Brandon,0.0,318,False,,2021-01-15T18:00:24.416400Z,42,232937.jpg,1.0,Williams,0.5,False,,a,13,1,1,24203,103,107956,471,0.0,0.2,Williams,6,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,471,178,444,175,487,196,482,178,,,,,,,Brandon Williams
0.0,0.0,244856,0,0,-1,1,0,2,0.0,0.0,0,Teden,0.0,319,False,Joined Derby County on loan until the end of the season,2021-02-01T16:30:27.525617Z,39,244856.jpg,0.0,Mengi,0.7,False,,u,13,1,0,72476,0,80896,1952,0.0,0.0,Mengi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,483,184,462,184,432,166,493,184,,,,,,,Teden Mengi
,,180184,0,0,-4,4,0,3,1.1,0.6,0,Donny,0.1,495,False,,,66,180184.jpg,1.4,van de Beek,1.4,False,,a,13,1,17,166093,168,334880,798,0.0,2.6,van de Beek,302,1,0,0,9,0,0,0,1,0,0,0,66,75.6,42.2,61.0,17.9,338,148,295,163,271,136,337,157,,,,,,,Donny van de Beek
100.0,100.0,152590,-1,1,-1,1,0,2,2.0,1.5,0,Alex Nicolao,1.0,568,False,,2020-11-29T17:00:23.962457Z,54,152590.jpg,3.1,Telles,0.6,False,,a,13,1,22,258752,247,238118,2382,0.2,4.1,Telles,509,0,2,1,8,0,0,0,0,0,0,3,118,122.0,167.8,30.0,31.9,281,109,143,29,326,114,271,90,3.0,,,,,,Alex Nicolao Telles
100.0,75.0,40720,0,0,-1,1,1,4,4.7,3.2,8,Edinson,3.7,569,False,,2021-02-02T23:00:29.079658Z,79,40720.jpg,3.5,Cavani,4.5,False,,a,13,1,56,888083,66738,571666,10925,0.5,7.1,Cavani,754,6,2,3,8,0,0,0,1,0,0,6,212,272.4,105.9,354.0,72.5,157,17,196,31,55,26,96,23,,,,,,,Edinson Cavani
0.0,0.0,488404,0,0,-3,3,0,3,0.0,0.0,0,Facundo,0.0,575,False,Joined Alaves on loan until the end of the season on 31/1,2021-01-08T18:00:22.743097Z,52,488404.jpg,0.0,Pellistri,0.0,False,,u,13,1,0,1125,0,1206,9,0.0,0.0,Pellistri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,653,263,651,264,647,263,658,264,,,,,,,Facundo Pellistri
,,6744,0,0,0,0,0,1,1.0,0.5,0,Lee,0.0,604,False,,,40,6744.jpg,0.0,Grant,0.1,False,,a,13,1,0,7887,92,4687,195,0.0,0.0,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,38,467,9,438,4,498,38,,,,,,,Lee Grant
,,493250,0,0,0,0,0,3,1.0,0.5,0,Amad,0.0,640,False,,,55,493250.jpg,0.0,Diallo,0.0,False,,a,13,1,0,1389,100,866,131,0.0,0.0,Diallo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,659,266,659,267,659,267,663,267,,,,,,,Amad Diallo
,,200089,0,0,-3,3,0,3,1.2,1.7,9,Joseph,1.7,20,False,,,47,200089.jpg,2.0,Willock,0.1,False,,a,14,4,16,7125,1839,10456,248,0.4,3.4,Willock,324,1,0,0,5,0,0,0,1,0,0,2,52,76.6,50.6,75.0,20.0,335,146,276,156,243,126,328,153,,,,,,,Joseph Willock
100.0,100.0,40142,0,0,-3,3,0,4,0.2,0.7,0,Andy,0.7,320,False,,2020-11-26T13:00:26.091436Z,52,40142.jpg,1.9,Carroll,0.3,False,,a,14,4,25,71434,339,90873,1001,0.1,4.8,Carroll,360,1,1,1,8,0,0,0,1,0,0,3,67,60.2,36.3,185.0,27.1,355,40,311,44,120,38,295,41,,,,,,,Andy Carroll
100.0,100.0,50232,0,0,-2,2,0,3,2.4,2.9,2,Jonjo,2.9,321,False,,2020-12-27T01:00:21.199473Z,53,50232.jpg,2.5,Shelvey,0.1,False,,a,14,4,37,10669,103,27078,349,0.5,7.0,Shelvey,1266,1,1,3,22,0,0,0,4,0,0,1,196,225.2,289.1,164.0,67.9,181,70,65,45,140,78,114,64,3.0,,1.0,,,,Jonjo Shelvey
100.0,100.0,56983,0,0,-1,1,0,3,-0.4,0.1,0,Matt,0.1,322,False,,2020-09-27T16:00:17.085028Z,49,56983.jpg,1.5,Ritchie,0.0,False,,a,14,4,12,4255,14,9790,57,0.0,2.4,Ritchie,526,0,0,1,7,1,0,0,1,0,0,0,66,76.6,204.0,38.0,31.9,336,147,113,79,314,155,270,126,1.0,,5.0,,2.0,,Matt Ritchie
0.0,0.0,57145,0,0,-3,3,0,2,0.0,0.0,0,Federico,0.3,323,False,Hamstring injury - Unknown return date,2021-01-15T18:00:24.432985Z,47,57145.jpg,2.1,Fernández,0.5,False,,i,14,4,34,96385,36,168218,1202,0.1,7.2,Fernández,1381,0,0,3,26,1,0,0,2,0,0,4,252,332.2,55.1,14.0,40.0,109,43,268,73,369,137,231,73,,,,,,,Federico Fernández
75.0,75.0,58845,0,0,0,0,0,2,0.1,0.5,0,Ciaran,0.7,324,False,Personal Reasons - 75% chance of playing,2021-02-05T11:30:29.692046Z,45,58845.jpg,2.3,Clark,0.2,False,,d,14,4,28,55356,21,48407,1234,0.2,6.2,Clark,1024,1,0,2,19,0,0,0,2,0,0,0,161,228.0,27.4,91.0,34.8,180,72,332,113,219,60,254,80,,,,,,,Ciaran Clark
100.0,100.0,59735,0,0,0,0,0,1,1.6,2.1,1,Karl,2.1,325,False,,2020-10-17T22:00:19.734313Z,50,59735.jpg,3.3,Darlow,1.9,False,,a,14,4,76,343340,855,267858,7462,0.4,15.2,Darlow,2070,0,0,4,38,0,1,0,3,0,81,6,416,625.8,0.0,0.0,62.7,9,4,637,65,630,63,132,4,,,,,,,Karl Darlow
100.0,100.0,67089,0,0,-2,2,0,1,-0.5,0.0,0,Martin,0.0,326,False,,2020-08-27T11:00:09.134616Z,48,67089.jpg,0.0,Dubravka,0.2,False,,a,14,4,0,8775,192,24848,315,0.0,0.0,Dubravka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,626,74,620,63,610,60,631,74,,,,,,,Martin Dubravka
0.0,0.0,77359,0,0,-2,2,0,2,0.0,0.0,0,Florian,0.0,327,False,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,77359.jpg,0.0,Lejeune,0.0,False,,u,14,4,0,382,0,2705,7,0.0,0.0,Lejeune,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,532,207,518,208,497,198,542,207,,,,,,,Florian Lejeune
0.0,0.0,101148,0,0,-3,3,0,2,0.0,0.0,0,Jamaal,0.3,328,False,Hamstring injury - Expected back 21 Feb,2021-01-30T15:00:24.748695Z,42,101148.jpg,1.3,Lascelles,0.7,False,,i,14,4,16,88686,44,287142,1214,0.1,3.8,Lascelles,995,0,0,1,20,0,0,0,3,0,0,0,120,181.6,23.9,91.0,29.8,218,85,340,118,218,59,278,95,,,,,,,Jamaal Lascelles
100.0,100.0,104547,0,0,-1,1,0,4,-0.1,0.4,0,Dwight,0.4,329,False,,2020-08-27T12:30:12.628215Z,59,104547.jpg,2.0,Gayle,0.0,False,,a,14,4,14,6084,132,7201,183,0.1,2.4,Gayle,95,1,0,0,3,0,0,0,0,0,0,3,45,37.4,17.4,64.0,11.5,382,44,360,51,262,48,369,47,,,,,,,Dwight Gayle
0.0,0.0,104953,0,0,-3,3,0,3,0.0,0.0,0,Christian,0.0,330,False,Not included in Newcastle United's 25-man Premier League squad,2020-10-20T13:30:19.072334Z,52,104953.jpg,0.0,Atsu,0.0,False,,u,14,4,0,927,0,6093,12,0.0,0.0,Atsu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,652,262,649,263,644,262,657,263,,,,,,,Christian Atsu
100.0,100.0,106618,0,0,-1,1,0,2,-0.1,0.4,1,Paul,0.4,331,False,,2021-01-24T00:00:20.325669Z,44,106618.jpg,1.7,Dummett,0.0,False,,a,14,4,5,1292,49,2350,39,0.1,1.1,Dummett,174,0,0,0,2,0,0,0,0,0,0,0,21,27.6,2.1,0.0,3.0,399,156,421,161,526,210,432,162,,,,,,,Paul Dummett
25.0,100.0,109528,0,0,-3,3,0,2,0.2,1.3,1,Javier,1.3,332,False,Muscle injury - 25% chance of playing,2021-02-06T17:30:26.598289Z,42,109528.jpg,2.5,Manquillo,0.2,False,,d,14,4,25,21620,44,36986,615,0.3,6.0,Manquillo,718,0,0,3,11,0,0,0,1,0,0,0,116,91.4,91.3,18.0,20.1,317,122,213,49,354,130,327,111,,,,,,,Javier Manquillo
100.0,100.0,111773,0,0,-3,3,0,2,-0.4,0.1,0,Emil,0.1,333,False,,2020-10-02T09:30:18.851322Z,42,111773.jpg,1.2,Krafth,0.1,False,,a,14,4,7,2870,52,6733,65,0.0,1.7,Krafth,443,0,1,0,14,0,0,0,2,0,0,0,64,91.2,31.1,6.0,12.8,318,123,326,109,389,147,359,130,,,,,,,Emil Krafth
0.0,100.0,119471,0,0,-1,1,0,2,0.0,1.4,1,Fabian,1.4,334,False,Knee injury - Unknown return date,2021-02-06T17:30:26.622956Z,49,119471.jpg,1.6,Schär,0.1,False,,i,14,4,25,17766,30,15570,1120,0.3,5.1,Schär,1221,0,0,2,21,0,0,0,4,0,0,1,153,216.4,8.7,99.0,32.4,192,77,392,145,204,52,265,87,,,2.0,,,,Fabian Schär
0.0,0.0,151119,0,0,-2,2,0,2,0.0,0.0,0,DeAndre,0.3,335,False,Joined Galatasaray on a permanent deal on 1/2,2021-02-01T19:00:19.871370Z,43,151119.jpg,2.2,Yedlin,0.2,False,,u,14,4,13,35572,0,52376,916,0.1,3.0,Yedlin,435,0,0,1,6,0,0,0,0,0,0,0,68,58.6,41.8,20.0,12.0,358,139,296,91,348,125,368,136,,,,,,,DeAndre Yedlin
100.0,100.0,153127,0,0,-3,3,0,3,1.2,1.7,2,Isaac,1.7,336,False,,2020-12-30T23:00:16.404951Z,47,153127.jpg,1.7,Hayden,0.0,False,,a,14,4,30,5015,42,9628,86,0.4,6.4,Hayden,1450,0,0,3,26,0,0,0,6,0,0,0,154,200.0,76.4,107.0,38.5,204,82,230,142,196,105,238,112,,,,,,,Isaac Hayden
0.0,0.0,155513,0,0,-2,2,0,3,0.0,0.0,0,Rolando,0.0,337,False,Joined Huddersfield Town on a permanent deal on 7/1,2020-10-20T13:30:19.113162Z,48,155513.jpg,0.0,Aarons,0.0,False,,u,14,4,0,1553,0,6130,10,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,632,252,626,253,617,251,637,253,,,,,,,Rolando Aarons
100.0,100.0,170137,0,0,-4,4,0,3,1.2,1.7,8,Allan,1.7,338,False,,2020-11-27T12:00:23.892371Z,51,170137.jpg,3.1,Saint-Maximin,2.4,False,,a,14,4,40,316753,3981,1598801,1431,0.3,7.8,Saint-Maximin,743,1,3,3,13,0,0,0,0,0,0,2,124,173.8,135.9,135.0,44.5,228,93,168,105,165,88,212,103,,,,,,,Allan Saint-Maximin
,,179018,0,0,-4,4,1,3,4.2,4.7,15,Miguel,4.7,339,False,,,56,179018.jpg,3.2,Almirón,0.4,False,,a,14,4,68,50979,4294,94526,1312,0.8,12.1,Almirón,1365,4,1,3,26,0,0,0,1,0,0,7,269,360.2,309.2,279.0,95.0,88,30,57,40,76,44,59,35,5.0,,5.0,,,,Miguel Almirón
,,180974,0,0,-3,3,1,4,-0.1,0.4,1,Joelinton Cássio,0.4,340,False,,,57,180974.jpg,2.3,Apolinário de Lira,0.3,False,,a,14,4,39,91931,388,102668,1258,0.1,6.8,Joelinton,1092,1,2,2,19,0,0,0,2,0,0,2,136,176.2,125.8,232.0,53.5,225,25,180,27,94,36,179,32,,,,,,,Joelinton Cássio Apolinário de Lira
0.0,0.0,196118,0,0,-2,2,0,4,0.0,0.0,0,Yoshinori,0.0,341,False,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,196118.jpg,0.0,Muto,0.1,False,,u,14,4,0,5738,0,27093,31,0.0,0.0,Muto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,634,80,628,83,620,82,639,84,,,,,,,Yoshinori Muto
0.0,0.0,232977,0,0,-1,1,0,2,0.0,0.0,0,Kelland,0.0,342,False,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,39,232977.jpg,0.0,Watts,0.2,False,,u,14,4,0,8201,0,19302,153,0.0,0.0,Watts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,183,461,183,431,165,492,183,,,,,,,Kelland Watts
,,180135,0,0,-3,3,0,3,-0.2,0.3,0,Sean,0.3,480,False,,,47,180135.jpg,1.8,Longstaff,0.1,False,,a,14,4,21,8059,14,13116,141,0.1,4.5,Sean Longstaff,824,0,0,1,16,0,0,0,2,0,0,1,103,84.0,94.8,76.0,25.3,327,141,210,127,239,123,305,139,4.0,,4.0,,,,Sean Longstaff
0.0,100.0,83314,0,0,-5,5,1,3,0.0,1.3,-2,Jeff,1.3,485,False,Suspended until 21 Feb,2021-02-06T17:30:27.028731Z,45,83314.jpg,2.8,Hendrick,1.5,False,,s,14,4,47,536242,164,552220,6344,0.3,10.4,Hendrick,1304,2,1,3,21,0,0,0,1,1,0,3,162,192.6,85.7,93.0,36.8,211,86,222,134,215,114,244,114,,,,,,,Jeff Hendrick
100.0,100.0,223175,0,0,-1,1,0,3,-0.2,0.3,0,Matthew,0.3,487,False,,2020-09-11T17:30:09.532421Z,49,223175.jpg,2.0,Longstaff,0.0,False,,a,14,4,10,1334,10,3556,27,0.1,2.0,Matty Longstaff,376,0,0,1,8,0,0,0,0,0,0,0,47,32.6,35.6,2.0,7.0,391,169,312,168,413,195,392,176,,,,,,,Matthew Longstaff
,,81441,0,0,-2,2,0,1,-0.5,0.0,0,Mark,0.0,488,False,,,43,81441.jpg,0.0,Gillespie,0.1,False,,a,14,4,0,2450,21,5759,59,0.0,0.0,Gillespie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,533,62,519,39,498,35,543,62,,,,,,,Mark Gillespie
,,114243,0,0,-1,1,1,3,0.1,0.6,0,Jacob,0.6,497,False,,,49,114243.jpg,2.3,Murphy,0.0,False,,a,14,4,30,8190,26,9311,98,0.1,6.1,Murphy,736,1,1,1,16,0,0,0,2,0,0,2,105,144.0,111.2,108.0,36.3,255,109,192,120,195,104,247,116,,,3.0,,,,Jacob Murphy
75.0,100.0,75115,-1,1,2,-2,3,4,2.8,4.3,1,Callum,4.3,506,False,Hamstring injury - 75% chance of playing,2021-02-06T18:00:26.839943Z,67,75115.jpg,5.5,Wilson,20.3,False,,d,14,4,116,3997978,5738,3183196,400954,0.6,17.3,Wilson,1812,10,6,5,31,0,0,0,2,0,0,19,356,479.2,217.1,653.0,134.7,33,6,102,11,21,9,26,8,,,,,1.0,,Callum Wilson
100.0,100.0,90105,0,0,-4,4,0,3,0.4,0.9,0,Ryan,0.9,507,False,,2021-02-01T16:00:26.781371Z,56,90105.jpg,2.1,Fraser,0.2,False,,a,14,4,25,16533,34,78303,171,0.2,4.5,Fraser,566,0,3,2,12,0,0,0,0,1,0,0,100,87.6,254.5,98.0,43.7,323,139,80,56,208,111,215,104,2.0,,,,,,Ryan Fraser
100.0,50.0,194799,0,0,-3,3,1,2,1.8,1.1,1,Jamal,2.3,513,False,,2021-02-05T11:30:29.989556Z,42,194799.jpg,1.9,Lewis,1.4,False,,a,14,4,39,400636,2442,438739,4120,0.5,9.3,Lewis,1557,0,1,3,31,0,0,0,4,0,0,3,234,235.6,209.4,25.0,46.8,175,69,110,22,335,116,205,60,,,,,,,Jamal Lewis
,,215379,0,0,0,0,0,3,-0.4,0.1,0,Elliot,0.1,602,False,,,45,215379.jpg,1.0,Anderson,0.0,False,,a,14,4,1,2622,62,2132,64,0.0,0.2,Anderson,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,580,220,446,200,408,191,477,201,,,,,,,Elliot Anderson
,,432927,0,0,0,0,0,1,-0.5,0.0,0,Daniel,0.0,606,False,,,40,432927.jpg,0.0,Langley,0.1,False,,a,14,4,0,9183,70,4989,206,0.0,0.0,Langley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,510,54,493,28,465,23,520,54,,,,,,,Daniel Langley
100.0,100.0,195473,0,0,0,0,0,4,1.0,0.5,1,Rhian,1.0,262,False,,2020-11-16T15:00:22.173271Z,45,195473.jpg,1.3,Brewster,6.5,False,,a,15,49,23,1258096,11412,1176879,29198,0.2,5.1,Brewster,727,0,0,1,10,0,0,0,0,0,0,0,54,43.4,88.0,160.0,28.8,371,43,219,37,145,41,285,40,,,3.0,,,,Rhian Brewster
100.0,100.0,18867,0,0,-5,5,1,4,3.2,2.7,1,Billy,3.2,343,False,,2021-01-11T16:00:23.998693Z,55,18867.jpg,2.8,Sharp,0.2,False,,a,15,49,31,18817,1715,28397,1092,0.6,5.6,Sharp,423,3,0,0,6,0,0,0,1,0,0,6,82,112.2,32.7,148.0,29.1,291,33,321,47,155,42,282,39,,,,,1.0,,Billy Sharp
100.0,100.0,27436,0,0,-3,3,1,4,2.2,1.7,1,David,2.2,344,False,,2020-10-11T23:30:11.810506Z,52,27436.jpg,2.9,McGoldrick,1.9,False,,a,15,49,61,365182,6143,303597,14434,0.4,11.7,McGoldrick,1326,5,1,5,20,0,0,0,3,0,0,6,210,275.4,165.0,412.0,85.2,153,15,146,22,43,20,73,19,,,,,,,David McGoldrick
,,40386,0,0,-4,4,0,2,1.8,1.3,0,Chris,1.8,345,False,,,46,40386.jpg,1.6,Basham,0.6,False,,a,15,49,37,38540,214,138269,734,0.4,8.0,Basham,1896,0,1,0,36,0,0,0,2,0,0,2,286,397.4,161.9,114.0,67.3,63,20,150,33,187,46,116,25,,,,,,,Chris Basham
100.0,100.0,47247,0,0,-4,4,0,3,3.2,2.7,2,John,3.2,346,False,,2020-10-15T01:00:17.482739Z,56,47247.jpg,2.4,Fleck,0.1,False,,a,15,49,40,12061,110,41252,272,0.6,7.1,Fleck,1324,0,3,1,24,0,0,0,2,0,0,1,195,210.4,325.9,118.0,65.4,197,77,52,38,182,95,122,68,2.0,,2.0,,,,John Fleck
75.0,75.0,63426,0,0,-5,5,0,2,0.2,-0.2,0,Enda,0.2,347,False,Calf injury - 75% chance of playing,2021-01-27T23:30:17.697369Z,50,63426.jpg,1.2,Stevens,0.9,False,,d,15,49,18,20264,11,308399,760,0.0,3.6,Stevens,1350,0,0,0,28,0,0,0,3,0,0,0,177,224.2,101.1,99.0,42.5,183,73,203,46,205,53,223,69,,,,,,,Enda Stevens
0.0,0.0,74854,0,0,-2,2,0,1,0.0,0.0,0,Simon,0.0,348,False,Not included in Sheffield United's 25-man Premier League squad,2020-10-20T22:30:19.092875Z,43,74854.jpg,0.0,Moore,0.1,False,,u,15,49,0,1771,0,13123,47,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,531,61,517,38,496,34,541,61,,,,,,,Simon Moore
